filename,Throttle Value,Throttle State,Steering Value,Steering State
0000061.png,1.0,1,0.5,0
0000062.png,0.5,0,0.5,0
0000063.png,1.0,1,0.5,0
0000064.png,1.0,1,0.5,0
0000065.png,0.5,0,0.5,0
0000066.png,0.5,0,0.5,0
0000067.png,0.5,0,0.5,0
0000068.png,0.5,0,0.5,0
0000069.png,1.0,1,0.5,0
0000070.png,1.0,1,0.5,0
0000071.png,1.0,1,0.5,0
0000072.png,1.0,1,0.0,1
0000073.png,1.0,1,0.0,1
0000074.png,1.0,1,0.0,1
0000075.png,1.0,1,0.5,0
0000076.png,1.0,1,0.5,0
0000077.png,1.0,1,1.0,1
0000078.png,1.0,1,1.0,1
0000079.png,1.0,1,1.0,1
0000080.png,0.5,0,1.0,1
0000081.png,1.0,1,0.5,0
0000082.png,1.0,1,0.5,0
0000083.png,1.0,1,1.0,1
0000084.png,1.0,1,0.5,0
0000085.png,1.0,1,0.5,0
0000086.png,1.0,1,0.5,0
0000087.png,1.0,1,0.5,0
0000088.png,1.0,1,1.0,1
0000089.png,1.0,1,1.0,1
0000090.png,1.0,1,1.0,1
0000091.png,1.0,1,0.5,0
0000092.png,1.0,1,0.5,0
0000093.png,1.0,1,1.0,1
0000094.png,1.0,1,0.5,0
0000095.png,1.0,1,0.5,0
0000096.png,1.0,1,0.0,1
0000097.png,0.0,1,0.0,1
0000098.png,0.5,0,0.0,1
0000099.png,0.5,0,1.0,1
0000100.png,1.0,1,0.5,0
0000101.png,0.5,0,0.0,1
0000102.png,1.0,1,0.0,1
0000103.png,0.5,0,0.0,1
0000104.png,1.0,1,0.0,1
0000105.png,1.0,1,0.0,1
0000106.png,1.0,1,0.0,1
0000107.png,1.0,1,0.0,1
0000108.png,1.0,1,0.5,0
0000109.png,1.0,1,0.5,0
0000110.png,1.0,1,0.5,0
0000111.png,1.0,1,0.5,0
0000112.png,1.0,1,0.5,0
0000113.png,1.0,1,0.5,0
0000114.png,1.0,1,0.5,0
0000115.png,1.0,1,0.5,0
0000116.png,1.0,1,0.5,0
0000117.png,1.0,1,1.0,1
0000118.png,1.0,1,1.0,1
0000119.png,1.0,1,0.5,0
0000120.png,1.0,1,0.5,0
0000121.png,0.5,0,0.5,0
0000122.png,1.0,1,0.0,1
0000123.png,1.0,1,0.5,0
0000124.png,1.0,1,0.5,0
0000125.png,0.5,0,0.5,0
0000126.png,0.5,0,0.5,0
0000127.png,1.0,1,0.5,0
0000128.png,1.0,1,0.0,1
0000129.png,1.0,1,0.0,1
0000130.png,1.0,1,0.5,0
0000131.png,1.0,1,0.5,0
0000132.png,1.0,1,0.5,0
0000133.png,1.0,1,0.5,0
0000134.png,1.0,1,0.5,0
0000135.png,0.5,0,0.5,0
0000136.png,1.0,1,1.0,1
0000137.png,0.5,0,0.5,0
0000138.png,0.5,0,0.5,0
0000139.png,1.0,1,0.5,0
0000140.png,1.0,1,0.5,0
0000141.png,0.5,0,0.5,0
0000142.png,0.5,0,0.5,0
0000143.png,1.0,1,0.5,0
0000144.png,1.0,1,0.5,0
0000145.png,1.0,1,0.0,1
0000146.png,0.5,0,0.5,0
0000147.png,0.5,0,0.5,0
0000148.png,1.0,1,0.5,0
0000149.png,1.0,1,0.5,0
0000150.png,1.0,1,0.5,0
0000151.png,1.0,1,0.5,0
0000152.png,0.5,0,1.0,1
0000153.png,1.0,1,0.5,0
0000154.png,1.0,1,0.5,0
0000155.png,1.0,1,0.5,0
0000156.png,0.5,0,0.5,0
0000157.png,0.5,0,0.5,0
0000158.png,0.5,0,0.5,0
0000159.png,0.5,0,0.5,0
0000160.png,0.5,0,0.5,0
0000161.png,1.0,1,0.5,0
0000162.png,1.0,1,0.5,0
0000163.png,1.0,1,0.5,0
0000164.png,0.5,0,0.5,0
0000165.png,0.5,0,0.5,0
0000166.png,0.5,0,0.5,0
0000167.png,0.5,0,0.5,0
0000168.png,1.0,1,0.5,0
0000169.png,1.0,1,0.5,0
0000170.png,1.0,1,0.5,0
0000171.png,1.0,1,0.0,1
0000172.png,0.5,0,0.5,0
0000173.png,0.5,0,0.5,0
0000174.png,0.5,0,0.5,0
0000175.png,0.5,0,0.0,1
0000176.png,0.5,0,0.5,0
0000177.png,0.5,0,0.5,0
0000178.png,0.5,0,0.5,0
0000179.png,0.5,0,0.5,0
0000180.png,0.5,0,0.5,0
0000181.png,0.5,0,0.5,0
0000182.png,1.0,1,0.5,0
0000183.png,0.5,0,0.5,0
0000184.png,0.5,0,0.5,0
0000185.png,1.0,1,0.5,0
0000186.png,0.5,0,0.5,0
0000187.png,0.5,0,1.0,1
0000188.png,0.5,0,0.5,0
0000189.png,1.0,1,0.5,0
0000190.png,1.0,1,0.5,0
0000191.png,0.5,0,0.5,0
0000192.png,1.0,1,0.5,0
0000193.png,1.0,1,1.0,1
0000194.png,0.5,0,0.5,0
0000195.png,1.0,1,0.5,0
0000196.png,1.0,1,1.0,1
0000197.png,1.0,1,0.5,0
0000198.png,0.5,0,0.5,0
0000199.png,0.5,0,0.0,1
0000200.png,0.5,0,0.0,1
0000201.png,0.5,0,0.5,0
0000202.png,0.5,0,0.5,0
0000203.png,0.5,0,0.0,1
0000204.png,0.5,0,0.0,1
0000205.png,1.0,1,0.5,0
0000206.png,1.0,1,0.5,0
0000207.png,1.0,1,0.5,0
0000208.png,1.0,1,0.5,0
0000209.png,1.0,1,0.5,0
0000210.png,1.0,1,0.5,0
0000211.png,1.0,1,0.5,0
0000212.png,0.5,0,0.5,0
0000213.png,0.5,0,0.5,0
0000214.png,0.0,1,0.5,0
0000215.png,0.5,0,0.5,0
0000216.png,0.5,0,1.0,1
0000217.png,0.5,0,0.5,0
0000218.png,1.0,1,1.0,1
0000219.png,1.0,1,0.5,0
0000220.png,1.0,1,0.5,0
0000221.png,1.0,1,0.5,0
0000222.png,1.0,1,0.5,0
0000223.png,1.0,1,0.5,0
0000224.png,1.0,1,0.5,0
0000225.png,1.0,1,0.5,0
0000226.png,0.5,0,0.5,0
0000227.png,0.5,0,0.0,1
0000228.png,0.5,0,0.5,0
0000229.png,0.5,0,0.5,0
0000230.png,1.0,1,0.5,0
0000231.png,0.5,0,0.5,0
0000232.png,0.5,0,0.0,1
0000233.png,0.5,0,0.5,0
0000234.png,0.5,0,0.5,0
0000235.png,0.5,0,0.5,0
0000236.png,0.5,0,0.5,0
0000237.png,1.0,1,0.5,0
0000238.png,1.0,1,0.5,0
0000239.png,1.0,1,0.5,0
0000240.png,1.0,1,0.5,0
0000241.png,1.0,1,0.5,0
0000242.png,1.0,1,0.5,0
0000243.png,0.5,0,0.5,0
0000244.png,1.0,1,0.5,0
0000245.png,1.0,1,0.5,0
0000246.png,1.0,1,1.0,1
0000247.png,1.0,1,0.5,0
0000248.png,0.5,0,0.5,0
0000249.png,0.5,0,0.5,0
0000250.png,0.5,0,0.5,0
0000251.png,0.5,0,0.5,0
0000252.png,1.0,1,0.5,0
0000253.png,1.0,1,1.0,1
0000254.png,0.5,0,0.5,0
0000255.png,0.5,0,0.5,0
0000256.png,0.5,0,0.5,0
0000257.png,1.0,1,0.5,0
0000258.png,1.0,1,0.5,0
0000259.png,0.5,0,0.5,0
0000260.png,0.5,0,0.5,0
0000261.png,1.0,1,0.5,0
0000262.png,1.0,1,0.5,0
0000263.png,0.5,0,0.5,0
0000264.png,0.5,0,0.5,0
0000265.png,0.5,0,0.5,0
0000266.png,1.0,1,0.5,0
0000267.png,1.0,1,0.5,0
0000268.png,1.0,1,0.5,0
0000269.png,0.5,0,0.5,0
0000270.png,0.5,0,0.5,0
0000271.png,1.0,1,0.5,0
0000272.png,1.0,1,0.5,0
0000273.png,1.0,1,0.5,0
0000274.png,1.0,1,0.5,0
0000275.png,0.5,0,0.5,0
0000276.png,0.5,0,0.5,0
0000277.png,1.0,1,0.5,0
0000278.png,1.0,1,0.5,0
0000279.png,1.0,1,0.5,0
0000280.png,1.0,1,0.5,0
0000281.png,1.0,1,0.5,0
0000282.png,0.5,0,0.5,0
0000283.png,0.5,0,0.5,0
0000284.png,1.0,1,0.5,0
0000285.png,1.0,1,0.5,0
0000286.png,1.0,1,0.5,0
0000287.png,0.5,0,0.5,0
0000288.png,0.5,0,0.5,0
0000289.png,0.0,1,0.5,0
0000290.png,0.5,0,0.5,0
0000291.png,0.5,0,0.5,0
0000292.png,0.5,0,0.5,0
0000293.png,1.0,1,0.5,0
0000294.png,1.0,1,0.5,0
0000295.png,1.0,1,0.5,0
0000296.png,0.5,0,0.5,0
0000297.png,0.5,0,0.5,0
0000298.png,1.0,1,0.5,0
0000299.png,1.0,1,0.0,1
0000300.png,1.0,1,0.5,0
0000301.png,1.0,1,0.5,0
0000302.png,1.0,1,0.5,0
0000303.png,1.0,1,0.5,0
0000304.png,0.5,0,0.5,0
0000305.png,1.0,1,0.5,0
0000306.png,1.0,1,0.5,0
0000307.png,1.0,1,0.5,0
0000308.png,0.5,0,0.5,0
0000309.png,0.5,0,0.5,0
0000310.png,1.0,1,0.0,1
0000311.png,0.5,0,0.0,1
0000312.png,0.5,0,0.5,0
0000313.png,0.5,0,1.0,1
0000314.png,1.0,1,1.0,1
0000315.png,0.5,0,1.0,1
0000316.png,1.0,1,0.5,0
0000317.png,1.0,1,0.5,0
0000318.png,1.0,1,0.5,0
0000319.png,0.5,0,0.0,1
0000320.png,1.0,1,0.5,0
0000321.png,0.5,0,0.0,1
0000322.png,0.5,0,0.0,1
0000323.png,0.5,0,0.5,0
0000324.png,0.5,0,0.5,0
0000325.png,0.5,0,0.5,0
0000326.png,0.5,0,0.5,0
0000327.png,0.5,0,0.5,0
0000328.png,0.5,0,0.5,0
0000329.png,0.5,0,0.0,1
0000330.png,0.5,0,0.5,0
0000331.png,1.0,1,1.0,1
0000332.png,1.0,1,1.0,1
0000333.png,1.0,1,0.5,0
0000334.png,1.0,1,1.0,1
0000335.png,1.0,1,1.0,1
0000336.png,1.0,1,0.5,0
0000337.png,1.0,1,0.5,0
0000338.png,1.0,1,0.5,0
0000339.png,0.5,0,0.5,0
0000340.png,0.5,0,0.5,0
0000341.png,0.5,0,0.5,0
0000342.png,1.0,1,0.5,0
0000343.png,1.0,1,0.5,0
0000344.png,1.0,1,1.0,1
0000345.png,1.0,1,0.5,0
0000346.png,1.0,1,0.5,0
0000347.png,1.0,1,0.5,0
0000348.png,0.5,0,0.5,0
0000349.png,1.0,1,0.5,0
0000350.png,1.0,1,0.5,0
0000351.png,1.0,1,0.0,1
0000352.png,1.0,1,0.5,0
0000353.png,1.0,1,0.5,0
0000354.png,1.0,1,0.5,0
0000355.png,1.0,1,0.5,0
0000356.png,1.0,1,0.5,0
0000357.png,0.5,0,0.5,0
0000358.png,0.5,0,0.5,0
0000359.png,0.5,0,0.5,0
0000360.png,1.0,1,1.0,1
0000361.png,1.0,1,0.5,0
0000362.png,1.0,1,0.5,0
0000363.png,1.0,1,0.5,0
0000364.png,1.0,1,0.5,0
0000365.png,0.5,0,0.5,0
0000366.png,0.0,1,0.5,0
0000367.png,0.5,0,0.5,0
0000368.png,0.0,1,0.5,0
0000369.png,0.5,0,0.5,0
0000370.png,1.0,1,0.5,0
0000371.png,1.0,1,0.5,0
0000372.png,1.0,1,0.5,0
0000373.png,1.0,1,0.5,0
0000374.png,1.0,1,0.5,0
0000375.png,0.5,0,0.5,0
0000376.png,1.0,1,1.0,1
0000377.png,1.0,1,0.5,0
0000378.png,1.0,1,0.5,0
0000379.png,1.0,1,0.5,0
0000380.png,1.0,1,0.5,0
0000381.png,1.0,1,0.5,0
0000382.png,1.0,1,0.5,0
0000383.png,1.0,1,0.0,1
0000384.png,1.0,1,0.5,0
0000385.png,0.5,0,0.5,0
0000386.png,0.5,0,0.5,0
0000387.png,0.5,0,0.0,1
0000388.png,0.5,0,0.5,0
0000389.png,1.0,1,0.5,0
0000390.png,1.0,1,0.0,1
0000391.png,1.0,1,0.0,1
0000392.png,0.5,0,0.5,0
0000393.png,0.5,0,0.5,0
0000394.png,0.5,0,0.5,0
0000395.png,0.5,0,0.5,0
0000396.png,0.5,0,0.5,0
0000397.png,0.5,0,0.5,0
0000398.png,1.0,1,0.5,0
0000399.png,1.0,1,0.5,0
0000400.png,1.0,1,0.5,0
0000401.png,1.0,1,0.5,0
0000402.png,1.0,1,0.0,1
0000403.png,1.0,1,0.5,0
0000404.png,1.0,1,1.0,1
0000405.png,1.0,1,0.5,0
0000406.png,1.0,1,0.5,0
0000407.png,1.0,1,0.5,0
0000408.png,0.5,0,0.5,0
0000409.png,1.0,1,0.5,0
0000410.png,1.0,1,0.5,0
0000411.png,1.0,1,0.5,0
0000412.png,1.0,1,0.5,0
0000413.png,1.0,1,0.5,0
0000414.png,1.0,1,0.5,0
0000415.png,0.5,0,0.5,0
0000416.png,0.5,0,0.5,0
0000417.png,0.0,1,0.5,0
0000418.png,0.5,0,0.5,0
0000419.png,0.0,1,0.5,0
0000420.png,0.5,0,0.5,0
0000421.png,0.5,0,0.5,0
0000422.png,0.5,0,0.5,0
0000423.png,0.5,0,0.0,1
0000424.png,1.0,1,0.0,1
0000425.png,1.0,1,0.5,0
0000426.png,1.0,1,0.0,1
0000427.png,1.0,1,0.5,0
0000428.png,1.0,1,0.5,0
0000429.png,1.0,1,1.0,1
0000430.png,1.0,1,0.5,0
0000431.png,1.0,1,0.5,0
0000432.png,1.0,1,0.5,0
0000433.png,1.0,1,0.5,0
0000434.png,1.0,1,0.5,0
0000435.png,1.0,1,0.5,0
0000436.png,1.0,1,0.5,0
0000437.png,1.0,1,0.5,0
0000438.png,1.0,1,0.5,0
0000439.png,1.0,1,0.5,0
0000440.png,1.0,1,1.0,1
0000441.png,1.0,1,0.5,0
0000442.png,1.0,1,0.5,0
0000443.png,1.0,1,0.5,0
0000444.png,1.0,1,0.5,0
0000445.png,1.0,1,0.5,0
0000446.png,1.0,1,0.5,0
0000447.png,1.0,1,0.5,0
0000448.png,1.0,1,0.5,0
0000449.png,0.0,1,0.5,0
0000450.png,1.0,1,0.5,0
0000451.png,1.0,1,0.5,0
0000452.png,1.0,1,0.5,0
0000453.png,1.0,1,0.5,0
0000454.png,1.0,1,0.5,0
0000455.png,1.0,1,0.5,0
0000456.png,1.0,1,0.5,0
0000457.png,1.0,1,0.5,0
0000458.png,1.0,1,0.5,0
0000459.png,1.0,1,0.5,0
0000460.png,1.0,1,1.0,1
0000461.png,1.0,1,0.5,0
0000462.png,1.0,1,0.5,0
0000463.png,1.0,1,0.5,0
0000464.png,1.0,1,0.0,1
0000465.png,1.0,1,0.5,0
0000466.png,1.0,1,0.5,0
0000467.png,1.0,1,0.5,0
0000468.png,1.0,1,0.5,0
0000469.png,1.0,1,0.5,0
0000470.png,1.0,1,0.5,0
0000471.png,1.0,1,0.5,0
0000472.png,1.0,1,0.5,0
0000473.png,1.0,1,0.5,0
0000474.png,1.0,1,0.5,0
0000475.png,1.0,1,0.5,0
0000476.png,1.0,1,1.0,1
0000477.png,1.0,1,0.5,0
0000478.png,0.5,0,0.5,0
0000479.png,0.5,0,0.5,0
0000480.png,0.5,0,0.5,0
0000481.png,0.5,0,0.5,0
0000482.png,1.0,1,0.5,0
0000483.png,1.0,1,0.0,1
0000484.png,1.0,1,0.5,0
0000485.png,1.0,1,0.5,0
0000486.png,0.5,0,0.5,0
0000487.png,0.0,1,0.5,0
0000488.png,0.5,0,0.0,1
0000489.png,1.0,1,0.5,0
0000490.png,1.0,1,0.5,0
0000491.png,1.0,1,0.5,0
0000492.png,1.0,1,0.5,0
0000493.png,1.0,1,0.5,0
0000494.png,1.0,1,0.5,0
0000495.png,1.0,1,0.5,0
0000496.png,1.0,1,0.5,0
0000497.png,1.0,1,0.5,0
0000498.png,1.0,1,0.5,0
0000499.png,1.0,1,0.5,0
0000500.png,1.0,1,0.5,0
0000501.png,1.0,1,0.5,0
0000502.png,0.5,0,0.0,1
0000503.png,1.0,1,0.5,0
0000504.png,1.0,1,0.5,0
0000505.png,0.5,0,0.5,0
0000506.png,1.0,1,0.5,0
0000507.png,1.0,1,1.0,1
0000508.png,1.0,1,0.5,0
0000509.png,1.0,1,0.5,0
0000510.png,1.0,1,0.5,0
0000511.png,0.5,0,0.5,0
0000512.png,0.5,0,0.5,0
0000513.png,0.5,0,0.5,0
0000514.png,0.5,0,0.5,0
0000515.png,1.0,1,1.0,1
0000516.png,1.0,1,0.5,0
0000517.png,1.0,1,0.5,0
0000518.png,0.5,0,0.5,0
0000519.png,0.5,0,0.5,0
0000520.png,1.0,1,0.5,0
0000521.png,1.0,1,0.5,0
0000522.png,1.0,1,0.5,0
0000523.png,0.5,0,0.5,0
0000524.png,1.0,1,0.5,0
0000525.png,1.0,1,0.5,0
0000526.png,1.0,1,0.5,0
0000527.png,1.0,1,0.5,0
0000528.png,1.0,1,0.5,0
0000529.png,1.0,1,0.5,0
0000530.png,1.0,1,0.5,0
0000531.png,1.0,1,0.5,0
0000532.png,1.0,1,0.5,0
0000533.png,1.0,1,0.0,1
0000534.png,1.0,1,0.5,0
0000535.png,1.0,1,0.5,0
0000536.png,1.0,1,0.5,0
0000537.png,1.0,1,0.5,0
0000538.png,1.0,1,0.5,0
0000539.png,0.5,0,0.5,0
0000540.png,0.5,0,0.5,0
0000541.png,0.5,0,0.5,0
0000542.png,0.5,0,0.5,0
0000543.png,0.5,0,0.5,0
0000544.png,1.0,1,0.5,0
0000545.png,1.0,1,0.5,0
0000546.png,1.0,1,0.5,0
0000547.png,1.0,1,0.5,0
0000548.png,1.0,1,0.5,0
0000549.png,1.0,1,0.5,0
0000550.png,1.0,1,0.5,0
0000551.png,0.5,0,0.5,0
0000552.png,1.0,1,0.0,1
0000553.png,1.0,1,0.5,0
0000554.png,1.0,1,0.5,0
0000555.png,1.0,1,0.5,0
0000556.png,1.0,1,0.5,0
0000557.png,1.0,1,0.5,0
0000558.png,1.0,1,0.5,0
0000559.png,1.0,1,0.5,0
0000560.png,1.0,1,0.5,0
0000561.png,1.0,1,0.5,0
0000562.png,1.0,1,0.5,0
0000563.png,0.5,0,0.5,0
0000564.png,1.0,1,0.5,0
0000565.png,1.0,1,0.5,0
0000566.png,1.0,1,0.5,0
0000567.png,1.0,1,0.5,0
0000568.png,1.0,1,0.5,0
0000569.png,1.0,1,1.0,1
0000570.png,1.0,1,0.5,0
0000571.png,1.0,1,0.5,0
0000572.png,0.5,0,0.5,0
0000573.png,1.0,1,0.5,0
0000574.png,1.0,1,0.0,1
0000575.png,0.5,0,0.5,0
0000576.png,0.5,0,0.5,0
0000577.png,0.5,0,0.0,1
0000578.png,0.5,0,0.5,0
0000579.png,0.5,0,0.5,0
0000580.png,0.5,0,0.5,0
0000581.png,1.0,1,0.5,0
0000582.png,1.0,1,0.5,0
0000583.png,0.5,0,0.5,0
0000584.png,1.0,1,0.5,0
0000585.png,1.0,1,0.5,0
0000586.png,1.0,1,0.5,0
0000587.png,1.0,1,0.5,0
0000588.png,1.0,1,0.5,0
0000589.png,1.0,1,0.5,0
0000590.png,1.0,1,0.5,0
0000591.png,1.0,1,0.5,0
0000592.png,1.0,1,0.5,0
0000593.png,1.0,1,0.5,0
0000594.png,1.0,1,0.5,0
0000595.png,1.0,1,0.5,0
0000596.png,1.0,1,0.5,0
0000597.png,1.0,1,0.5,0
0000598.png,1.0,1,0.5,0
0000599.png,1.0,1,0.5,0
0000600.png,1.0,1,0.5,0
0000601.png,1.0,1,0.5,0
0000602.png,1.0,1,0.5,0
0000603.png,1.0,1,0.5,0
0000604.png,0.5,0,0.5,0
0000605.png,1.0,1,0.5,0
0000606.png,1.0,1,0.5,0
0000607.png,1.0,1,0.5,0
0000608.png,1.0,1,0.5,0
0000609.png,1.0,1,0.5,0
0000610.png,1.0,1,0.5,0
0000611.png,1.0,1,0.5,0
0000612.png,1.0,1,0.5,0
0000613.png,1.0,1,0.5,0
0000614.png,1.0,1,0.5,0
0000615.png,0.5,0,0.5,0
0000616.png,0.5,0,0.5,0
0000617.png,0.5,0,0.5,0
0000618.png,1.0,1,0.5,0
0000619.png,1.0,1,1.0,1
0000620.png,1.0,1,0.5,0
0000621.png,1.0,1,0.5,0
0000622.png,1.0,1,0.5,0
0000623.png,1.0,1,0.5,0
0000624.png,0.5,0,0.5,0
0000625.png,0.5,0,1.0,1
0000626.png,1.0,1,0.5,0
0000627.png,1.0,1,0.5,0
0000628.png,1.0,1,0.5,0
0000629.png,0.5,0,0.5,0
0000630.png,0.5,0,0.5,0
0000631.png,0.5,0,0.5,0
0000632.png,1.0,1,0.5,0
0000633.png,1.0,1,0.5,0
0000634.png,1.0,1,0.5,0
0000635.png,1.0,1,0.5,0
0000636.png,1.0,1,0.5,0
0000637.png,1.0,1,0.5,0
0000638.png,1.0,1,0.5,0
0000639.png,1.0,1,0.5,0
0000640.png,1.0,1,0.5,0
0000641.png,1.0,1,0.5,0
0000642.png,1.0,1,0.0,1
0000643.png,1.0,1,0.5,0
0000644.png,1.0,1,0.5,0
0000645.png,1.0,1,0.5,0
0000646.png,1.0,1,0.5,0
0000647.png,1.0,1,0.5,0
0000648.png,0.5,0,0.5,0
0000649.png,0.0,1,0.5,0
0000650.png,0.5,0,0.5,0
0000651.png,0.5,0,0.5,0
0000652.png,0.5,0,0.5,0
0000653.png,1.0,1,0.5,0
0000654.png,1.0,1,1.0,1
0000655.png,1.0,1,0.5,0
0000656.png,1.0,1,0.5,0
0000657.png,1.0,1,0.5,0
0000658.png,0.5,0,0.5,0
0000659.png,0.0,1,0.5,0
0000660.png,0.5,0,0.5,0
0000661.png,0.5,0,0.5,0
0000662.png,0.5,0,0.5,0
0000663.png,0.5,0,0.5,0
0000664.png,0.5,0,0.5,0
0000665.png,0.5,0,0.5,0
0000666.png,0.5,0,0.5,0
0000667.png,1.0,1,0.5,0
0000668.png,1.0,1,0.5,0
0000669.png,1.0,1,0.5,0
0000670.png,1.0,1,0.5,0
0000671.png,1.0,1,0.5,0
0000672.png,0.5,0,0.5,0
0000673.png,1.0,1,0.5,0
0000674.png,1.0,1,0.5,0
0000675.png,1.0,1,0.5,0
0000676.png,1.0,1,0.5,0
0000677.png,1.0,1,0.5,0
0000678.png,1.0,1,0.5,0
0000679.png,1.0,1,0.5,0
0000680.png,0.5,0,0.5,0
0000681.png,0.5,0,0.0,1
0000682.png,0.5,0,0.5,0
0000683.png,1.0,1,0.5,0
0000684.png,1.0,1,0.5,0
0000685.png,1.0,1,1.0,1
0000686.png,0.5,0,0.5,0
0000687.png,0.5,0,0.5,0
0000688.png,1.0,1,0.5,0
0000689.png,1.0,1,0.5,0
0000690.png,1.0,1,0.5,0
0000691.png,1.0,1,0.5,0
0000692.png,1.0,1,0.5,0
0000693.png,1.0,1,0.5,0
0000694.png,0.5,0,0.0,1
0000695.png,0.0,1,0.5,0
0000696.png,0.0,1,0.5,0
0000697.png,0.0,1,0.5,0
0000698.png,1.0,1,0.5,0
0000699.png,1.0,1,0.5,0
0000700.png,1.0,1,0.5,0
0000701.png,1.0,1,0.5,0
0000702.png,1.0,1,0.5,0
0000703.png,1.0,1,0.5,0
0000704.png,1.0,1,0.5,0
0000705.png,1.0,1,0.5,0
0000706.png,1.0,1,0.5,0
0000707.png,1.0,1,0.5,0
0000708.png,1.0,1,0.5,0
0000709.png,1.0,1,0.5,0
0000710.png,1.0,1,0.5,0
0000711.png,1.0,1,1.0,1
0000712.png,1.0,1,0.5,0
0000713.png,1.0,1,0.5,0
0000714.png,1.0,1,0.5,0
0000715.png,1.0,1,0.5,0
0000716.png,1.0,1,0.5,0
0000717.png,0.5,0,0.5,0
0000718.png,1.0,1,0.5,0
0000719.png,1.0,1,0.5,0
0000720.png,1.0,1,0.5,0
0000721.png,1.0,1,0.5,0
0000722.png,1.0,1,0.5,0
0000723.png,1.0,1,0.5,0
0000724.png,1.0,1,0.5,0
0000725.png,1.0,1,1.0,1
0000726.png,1.0,1,0.5,0
0000727.png,1.0,1,0.5,0
0000728.png,1.0,1,0.5,0
0000729.png,1.0,1,0.5,0
0000730.png,1.0,1,0.5,0
0000731.png,1.0,1,0.5,0
0000732.png,1.0,1,1.0,1
0000733.png,1.0,1,0.5,0
0000734.png,1.0,1,0.5,0
0000735.png,1.0,1,1.0,1
0000736.png,1.0,1,0.5,0
0000737.png,1.0,1,0.5,0
0000738.png,0.5,0,0.5,0
0000739.png,0.5,0,0.5,0
0000740.png,0.5,0,0.5,0
0000741.png,1.0,1,0.5,0
0000742.png,1.0,1,0.5,0
0000743.png,1.0,1,0.5,0
0000744.png,1.0,1,0.5,0
0000745.png,1.0,1,0.5,0
0000746.png,1.0,1,0.5,0
0000747.png,1.0,1,0.5,0
0000748.png,1.0,1,0.5,0
0000749.png,1.0,1,0.5,0
0000750.png,0.5,0,0.5,0
0000751.png,0.5,0,0.5,0
0000752.png,0.5,0,0.5,0
0000753.png,0.0,1,0.5,0
0000754.png,0.5,0,0.5,0
0000755.png,0.5,0,0.5,0
0000756.png,0.5,0,0.5,0
0000757.png,1.0,1,0.5,0
0000758.png,0.5,0,0.5,0
0000759.png,0.5,0,0.5,0
0000760.png,0.5,0,0.5,0
0000761.png,0.5,0,0.5,0
0000762.png,0.5,0,0.5,0
0000763.png,0.5,0,0.5,0
0000764.png,0.5,0,0.5,0
0000765.png,0.5,0,0.5,0
0000766.png,0.5,0,0.5,0
0000767.png,0.5,0,0.5,0
0000768.png,0.5,0,0.5,0
0000769.png,0.5,0,0.5,0
0000770.png,0.5,0,0.5,0
0000771.png,0.5,0,0.5,0
0000772.png,0.5,0,0.5,0
0000773.png,0.5,0,0.5,0
0000774.png,0.5,0,0.5,0
