filename,Throttle Value,Throttle State,Steering Value,Steering State
0100675.png,0.0,1,0.0,1
0140445.png,0.5,0,1.0,1
0102100.png,0.0,1,0.5,0
0112214.png,1.0,1,0.0,1
0081665.png,1.0,1,1.0,1
0014773.png,1.0,1,0.5,0
0100655.png,0.0,1,0.0,1
0100436.png,1.0,1,0.0,1
0137683.png,0.0,1,0.5,0
0012943.png,1.0,1,0.5,0
0130956.png,0.5,0,0.0,1
0088637.png,0.5,0,0.0,1
0141534.png,1.0,1,1.0,1
0147818.png,0.5,0,1.0,1
0010047.png,0.5,0,0.5,0
0017887.png,0.5,0,0.5,0
0097658.png,0.0,1,0.0,1
0089024.png,0.0,1,1.0,1
0047245.png,1.0,1,0.5,0
0105147.png,0.0,1,0.5,0
0111915.png,1.0,1,1.0,1
0017936.png,1.0,1,0.5,0
0071217.png,1.0,1,1.0,1
0019252.png,0.5,0,0.5,0
0111760.png,0.0,1,1.0,1
0103976.png,0.0,1,0.5,0
0064945.png,0.0,1,0.5,0
0055632.png,0.5,0,0.0,1
0133018.png,1.0,1,1.0,1
0037045.png,0.5,0,1.0,1
0076850.png,0.0,1,0.5,0
0008518.png,1.0,1,0.5,0
0087938.png,0.0,1,1.0,1
0087891.png,0.0,1,1.0,1
0145781.png,0.5,0,0.0,1
0088525.png,0.5,0,0.0,1
0014269.png,1.0,1,0.5,0
0002435.png,0.0,1,1.0,1
0064735.png,0.5,0,1.0,1
0084100.png,0.0,1,0.5,0
0044661.png,1.0,1,0.5,0
0025535.png,0.5,0,0.5,0
0104673.png,0.0,1,0.5,0
0059577.png,0.0,1,0.5,0
0010582.png,1.0,1,0.0,1
0052382.png,0.5,0,0.5,0
0067044.png,0.0,1,0.0,1
0045199.png,0.5,0,0.5,0
0038862.png,0.5,0,0.5,0
0055135.png,0.5,0,0.0,1
0043152.png,1.0,1,0.5,0
0029025.png,0.5,0,0.5,0
0059262.png,0.5,0,1.0,1
0015984.png,1.0,1,0.5,0
0057577.png,0.0,1,1.0,1
0033755.png,0.5,0,0.5,0
0129031.png,0.0,1,0.5,0
0111831.png,0.0,1,1.0,1
0057564.png,0.0,1,0.0,1
0097671.png,0.0,1,0.0,1
0143662.png,0.5,0,0.0,1
0088852.png,0.0,1,1.0,1
0103085.png,0.5,0,0.0,1
0025205.png,0.5,0,0.5,0
0148901.png,0.5,0,1.0,1
0087852.png,0.0,1,1.0,1
0089962.png,0.5,0,1.0,1
0088995.png,0.0,1,1.0,1
0140938.png,0.0,1,0.5,0
0088923.png,0.0,1,1.0,1
0023587.png,1.0,1,0.5,0
0055335.png,0.5,0,0.0,1
0082989.png,0.0,1,0.5,0
0044369.png,1.0,1,0.5,0
0097621.png,0.0,1,0.0,1
0005960.png,0.5,0,0.5,0
0000604.png,0.5,0,0.5,0
0021355.png,0.5,0,0.5,0
0086637.png,0.5,0,0.0,1
0029389.png,0.5,0,0.5,0
0052990.png,0.5,0,0.0,1
0107163.png,1.0,1,0.0,1
0144354.png,1.0,1,0.0,1
0063697.png,0.5,0,0.0,1
0082786.png,0.0,1,0.5,0
0027357.png,0.0,1,0.0,1
0123122.png,1.0,1,1.0,1
0050825.png,1.0,1,0.5,0
0029751.png,0.0,1,0.0,1
0008255.png,0.5,0,0.5,0
0133722.png,1.0,1,0.0,1
0064677.png,0.5,0,0.0,1
0022191.png,0.5,0,0.0,1
0110351.png,0.5,0,1.0,1
0077238.png,1.0,1,0.0,1
0091899.png,0.5,0,1.0,1
0139475.png,1.0,1,1.0,1
0139744.png,0.5,0,0.0,1
0093223.png,0.5,0,0.0,1
0101172.png,0.0,1,0.0,1
0024321.png,1.0,1,0.5,0
0086574.png,0.0,1,0.5,0
0068251.png,0.5,0,0.0,1
0108520.png,0.5,0,1.0,1
0089037.png,0.0,1,0.0,1
0064570.png,0.5,0,0.0,1
0123568.png,1.0,1,0.0,1
0002224.png,1.0,1,0.5,0
0129195.png,1.0,1,0.0,1
0077889.png,0.5,0,0.0,1
0105177.png,1.0,1,0.0,1
0128845.png,1.0,1,1.0,1
0142395.png,0.0,1,0.5,0
0052926.png,0.5,0,1.0,1
0134645.png,0.5,0,1.0,1
0057703.png,0.0,1,1.0,1
0137832.png,1.0,1,1.0,1
0115657.png,0.5,0,0.0,1
0048555.png,1.0,1,1.0,1
0001313.png,1.0,1,0.5,0
0088759.png,0.0,1,1.0,1
0043099.png,1.0,1,0.5,0
0027634.png,1.0,1,0.5,0
0032545.png,0.5,0,0.5,0
0037900.png,0.5,0,1.0,1
0087905.png,0.0,1,0.0,1
0104494.png,0.5,0,0.0,1
0026914.png,1.0,1,0.5,0
0011586.png,0.5,0,0.5,0
0075239.png,0.0,1,0.0,1
0100670.png,0.0,1,0.0,1
0075253.png,0.0,1,0.0,1
0004696.png,0.5,0,0.5,0
0055205.png,0.0,1,0.5,0
0136286.png,1.0,1,1.0,1
0075224.png,0.0,1,0.0,1
0008124.png,0.5,0,0.5,0
0147817.png,0.5,0,1.0,1
0027361.png,0.0,1,0.0,1
0040470.png,0.0,1,0.5,0
0087876.png,0.0,1,0.0,1
0092932.png,0.0,1,0.5,0
0051558.png,0.5,0,0.5,0
0060560.png,0.0,1,1.0,1
0000927.png,1.0,1,0.5,0
0020158.png,1.0,1,0.5,0
0128454.png,1.0,1,1.0,1
0114939.png,1.0,1,1.0,1
0057710.png,0.0,1,1.0,1
0002415.png,1.0,1,0.5,0
0050093.png,0.5,0,0.0,1
0142833.png,1.0,1,1.0,1
0003906.png,0.5,0,0.5,0
0073056.png,1.0,1,1.0,1
0011816.png,1.0,1,0.5,0
0088789.png,0.0,1,1.0,1
0069707.png,0.5,0,0.0,1
0095111.png,1.0,1,0.0,1
0067081.png,0.0,1,0.0,1
0087951.png,0.0,1,1.0,1
0054577.png,1.0,1,0.5,0
0088548.png,0.5,0,0.0,1
0037396.png,1.0,1,0.5,0
0113771.png,1.0,1,0.0,1
0088954.png,0.0,1,1.0,1
0046203.png,0.5,0,0.5,0
0103582.png,0.5,0,0.0,1
0043369.png,1.0,1,0.5,0
0088771.png,0.0,1,0.0,1
0096755.png,0.5,0,0.0,1
0008426.png,0.5,0,0.5,0
0012613.png,1.0,1,0.5,0
0110730.png,0.5,0,0.0,1
0088788.png,0.0,1,1.0,1
0067052.png,0.0,1,0.0,1
0088957.png,0.0,1,1.0,1
0019986.png,0.5,0,0.5,0
0010044.png,0.5,0,0.5,0
0143835.png,0.5,0,0.0,1
0010507.png,0.0,1,0.0,1
0105624.png,0.5,0,0.0,1
0100682.png,0.0,1,0.0,1
0033913.png,1.0,1,0.5,0
0147219.png,0.5,0,1.0,1
0039335.png,1.0,1,0.5,0
0010480.png,1.0,1,1.0,1
0008164.png,0.5,0,0.5,0
0073979.png,1.0,1,1.0,1
0083315.png,1.0,1,1.0,1
0088812.png,0.0,1,0.0,1
0036201.png,0.5,0,0.5,0
0035381.png,0.5,0,0.5,0
0007687.png,1.0,1,0.5,0
0006731.png,0.5,0,0.5,0
0025899.png,1.0,1,0.5,0
0042627.png,1.0,1,0.5,0
0094037.png,1.0,1,0.0,1
0058791.png,0.0,1,0.0,1
0049574.png,1.0,1,0.5,0
0073642.png,0.0,1,0.5,0
0022401.png,0.5,0,1.0,1
0036807.png,0.5,0,0.5,0
0057684.png,0.0,1,1.0,1
0014781.png,1.0,1,0.0,1
0087937.png,0.0,1,1.0,1
0033780.png,1.0,1,0.5,0
0061197.png,0.5,0,0.0,1
0008142.png,0.5,0,0.5,0
0111832.png,0.0,1,1.0,1
0010506.png,0.0,1,0.0,1
0088844.png,0.0,1,0.0,1
0110151.png,0.5,0,1.0,1
0053072.png,1.0,1,0.5,0
0135665.png,0.5,0,0.0,1
0017723.png,0.5,0,0.5,0
0093909.png,1.0,1,1.0,1
0041284.png,0.5,0,0.5,0
0148455.png,0.5,0,1.0,1
0118048.png,0.5,0,1.0,1
0006998.png,1.0,1,0.5,0
0062483.png,1.0,1,1.0,1
0083347.png,1.0,1,1.0,1
0101152.png,0.0,1,1.0,1
0045359.png,1.0,1,0.0,1
0088986.png,0.0,1,0.0,1
0064284.png,1.0,1,0.0,1
0135828.png,1.0,1,0.0,1
0065012.png,0.0,1,0.5,0
0031950.png,0.5,0,0.5,0
0122681.png,0.0,1,0.5,0
0012208.png,1.0,1,0.5,0
0055940.png,0.5,0,1.0,1
0009649.png,1.0,1,0.5,0
0088900.png,0.0,1,1.0,1
0075245.png,0.0,1,0.0,1
0074310.png,0.5,0,1.0,1
0070815.png,0.0,1,0.5,0
0088920.png,0.0,1,0.0,1
0071563.png,0.5,0,1.0,1
0088826.png,0.0,1,1.0,1
0039084.png,0.5,0,0.5,0
0136478.png,1.0,1,0.0,1
0081209.png,0.5,0,1.0,1
0000351.png,1.0,1,0.0,1
0107694.png,1.0,1,1.0,1
0063140.png,1.0,1,0.0,1
0027357.png,0.0,1,0.0,1
0067072.png,0.0,1,0.0,1
0089009.png,0.0,1,1.0,1
0102406.png,0.5,0,1.0,1
0060447.png,0.5,0,1.0,1
0129008.png,0.0,1,0.5,0
0146848.png,0.5,0,1.0,1
0115565.png,1.0,1,0.0,1
0132639.png,0.5,0,0.0,1
0005630.png,0.5,0,0.5,0
0054687.png,0.5,0,1.0,1
0101186.png,0.0,1,0.0,1
0084147.png,0.0,1,0.5,0
0109376.png,0.0,1,0.5,0
0030822.png,1.0,1,0.5,0
0088807.png,0.0,1,1.0,1
0045486.png,0.5,0,0.5,0
0121267.png,1.0,1,0.0,1
0037163.png,0.0,1,1.0,1
0100647.png,0.0,1,0.0,1
0066556.png,0.5,0,1.0,1
0095694.png,0.5,0,0.0,1
0028212.png,0.5,0,0.5,0
0012455.png,1.0,1,0.5,0
0079821.png,1.0,1,0.0,1
0101246.png,0.0,1,0.5,0
0045704.png,0.5,0,0.5,0
0019081.png,0.5,0,0.0,1
0055988.png,0.0,1,0.0,1
0135258.png,1.0,1,0.0,1
0132480.png,1.0,1,0.0,1
0069198.png,0.5,0,0.0,1
0014187.png,1.0,1,0.5,0
0002990.png,0.5,0,0.5,0
0094395.png,1.0,1,0.0,1
0111861.png,0.0,1,0.0,1
0057566.png,0.0,1,1.0,1
0000683.png,1.0,1,0.5,0
0089722.png,1.0,1,0.0,1
0087904.png,0.0,1,0.0,1
0043392.png,0.5,0,0.5,0
0008705.png,0.5,0,1.0,1
0014225.png,0.0,1,0.0,1
0002635.png,0.0,1,1.0,1
0131230.png,1.0,1,0.0,1
0132723.png,0.5,0,0.0,1
0071582.png,0.5,0,0.0,1
0065579.png,0.5,0,0.0,1
0018071.png,0.5,0,0.5,0
0125323.png,0.0,1,0.5,0
0008457.png,1.0,1,0.5,0
0052544.png,0.5,0,0.0,1
0006219.png,1.0,1,0.5,0
0108463.png,1.0,1,0.0,1
0136149.png,0.5,0,1.0,1
0097669.png,0.0,1,0.0,1
0135249.png,1.0,1,0.0,1
0110293.png,0.5,0,1.0,1
0148525.png,0.5,0,1.0,1
0094935.png,0.5,0,0.0,1
0055488.png,1.0,1,0.0,1
0122416.png,0.0,1,0.5,0
0132487.png,1.0,1,1.0,1
0129054.png,0.0,1,0.5,0
0064108.png,0.5,0,0.0,1
0036552.png,0.5,0,0.5,0
0020595.png,1.0,1,0.5,0
0092147.png,0.5,0,0.0,1
0014469.png,1.0,1,1.0,1
0012068.png,1.0,1,0.0,1
0011385.png,1.0,1,0.5,0
0039719.png,1.0,1,0.5,0
0027154.png,0.5,0,0.5,0
0016506.png,1.0,1,0.5,0
0008310.png,1.0,1,0.5,0
0021200.png,0.5,0,0.5,0
0113007.png,1.0,1,1.0,1
0100685.png,0.0,1,0.0,1
0050212.png,0.5,0,0.5,0
0008950.png,1.0,1,0.5,0
0112765.png,0.0,1,0.5,0
0008186.png,0.5,0,0.5,0
0073276.png,0.0,1,0.5,0
0100647.png,0.0,1,0.0,1
0032813.png,0.5,0,0.5,0
0111807.png,0.0,1,1.0,1
0004623.png,0.5,0,0.5,0
0066516.png,0.5,0,1.0,1
0112488.png,1.0,1,1.0,1
0087867.png,0.0,1,0.0,1
0077363.png,1.0,1,1.0,1
0083038.png,0.0,1,0.5,0
0094093.png,0.5,0,1.0,1
0075273.png,0.0,1,0.0,1
0114438.png,1.0,1,1.0,1
0131510.png,0.5,0,1.0,1
0143567.png,0.5,0,0.0,1
0067061.png,0.0,1,0.0,1
0051005.png,0.5,0,0.0,1
0088854.png,0.0,1,1.0,1
0145112.png,0.5,0,1.0,1
0014088.png,1.0,1,0.5,0
0004085.png,1.0,1,0.5,0
0108896.png,1.0,1,1.0,1
0101145.png,0.0,1,0.0,1
0063720.png,0.5,0,1.0,1
0070623.png,1.0,1,0.0,1
0067029.png,0.0,1,1.0,1
0008608.png,1.0,1,0.5,0
0127657.png,1.0,1,1.0,1
0088847.png,0.0,1,1.0,1
0133710.png,1.0,1,1.0,1
0016048.png,1.0,1,0.5,0
0067849.png,1.0,1,1.0,1
0118819.png,0.5,0,0.0,1
0087784.png,0.5,0,0.0,1
0111841.png,0.0,1,1.0,1
0138996.png,1.0,1,0.0,1
0094259.png,1.0,1,1.0,1
0113507.png,1.0,1,0.0,1
0100660.png,0.0,1,0.0,1
0144797.png,0.5,0,0.0,1
0089574.png,1.0,1,0.0,1
0143231.png,0.5,0,1.0,1
0134220.png,0.5,0,0.0,1
0110134.png,1.0,1,1.0,1
0088788.png,0.0,1,1.0,1
0056374.png,1.0,1,1.0,1
0100645.png,0.0,1,0.0,1
0060259.png,0.0,1,0.5,0
0124375.png,0.5,0,1.0,1
0012257.png,1.0,1,0.5,0
0089048.png,0.5,0,1.0,1
0095446.png,1.0,1,1.0,1
0144279.png,1.0,1,1.0,1
0057691.png,0.0,1,1.0,1
0101254.png,0.0,1,0.5,0
0085156.png,0.0,1,0.5,0
0077628.png,1.0,1,0.0,1
0029014.png,0.5,0,0.5,0
0129454.png,1.0,1,1.0,1
0050579.png,0.5,0,0.5,0
0120148.png,1.0,1,0.0,1
0035803.png,1.0,1,1.0,1
0037162.png,0.0,1,0.0,1
0107822.png,0.5,0,1.0,1
0064689.png,0.5,0,0.0,1
0054221.png,0.5,0,0.5,0
0019746.png,0.5,0,0.5,0
0075272.png,0.0,1,0.0,1
0002913.png,1.0,1,0.5,0
0081922.png,1.0,1,1.0,1
0117823.png,1.0,1,1.0,1
0034896.png,1.0,1,0.5,0
0007051.png,0.5,0,0.5,0
0061549.png,0.0,1,0.5,0
0100665.png,0.0,1,1.0,1
0034364.png,0.5,0,0.5,0
0091264.png,0.5,0,0.0,1
0095045.png,1.0,1,0.0,1
0135766.png,1.0,1,1.0,1
0059611.png,0.5,0,1.0,1
0020018.png,1.0,1,0.5,0
0067079.png,0.0,1,0.0,1
0086876.png,0.5,0,1.0,1
0027458.png,0.5,0,0.5,0
0109844.png,1.0,1,1.0,1
0038258.png,1.0,1,0.5,0
0026399.png,0.5,0,0.5,0
0093316.png,0.0,1,0.5,0
0097819.png,1.0,1,1.0,1
0083737.png,1.0,1,1.0,1
0145310.png,0.5,0,0.0,1
0025919.png,1.0,1,0.5,0
0100706.png,0.0,1,0.0,1
0056870.png,0.5,0,0.0,1
0023620.png,1.0,1,0.5,0
0061911.png,0.0,1,0.5,0
0024438.png,0.5,0,0.5,0
0090857.png,0.5,0,1.0,1
0024293.png,1.0,1,0.5,0
0117511.png,0.0,1,0.5,0
0085880.png,0.5,0,1.0,1
0057712.png,0.0,1,1.0,1
0116431.png,0.0,1,0.5,0
0102380.png,0.5,0,0.0,1
0083529.png,0.5,0,1.0,1
0131709.png,0.5,0,0.0,1
0004651.png,1.0,1,0.5,0
0015235.png,1.0,1,0.5,0
0053772.png,0.5,0,0.5,0
0114685.png,1.0,1,1.0,1
0035872.png,1.0,1,0.0,1
0067073.png,0.0,1,0.0,1
0059707.png,0.5,0,1.0,1
0096371.png,0.0,1,0.5,0
0040886.png,1.0,1,1.0,1
0027267.png,1.0,1,0.5,0
0056165.png,0.0,1,0.5,0
0143637.png,0.5,0,1.0,1
0075883.png,1.0,1,0.0,1
0131149.png,1.0,1,0.0,1
0100705.png,0.0,1,0.0,1
0004411.png,0.5,0,0.5,0
0144065.png,0.0,1,0.5,0
0136433.png,1.0,1,1.0,1
0110462.png,0.5,0,1.0,1
0065821.png,1.0,1,0.0,1
0123739.png,1.0,1,0.0,1
0111176.png,1.0,1,0.0,1
0129282.png,0.0,1,0.5,0
0136919.png,0.5,0,0.0,1
0089024.png,0.0,1,1.0,1
0100566.png,0.0,1,0.5,0
0045109.png,0.5,0,0.5,0
0087863.png,0.0,1,1.0,1
0088868.png,0.0,1,1.0,1
0148267.png,0.5,0,1.0,1
0088948.png,0.0,1,1.0,1
0081181.png,0.5,0,1.0,1
0012297.png,1.0,1,0.5,0
0114354.png,1.0,1,1.0,1
0067078.png,0.0,1,0.0,1
0067064.png,0.0,1,0.0,1
0088851.png,0.0,1,1.0,1
0098441.png,0.0,1,0.5,0
0061864.png,0.0,1,0.5,0
0135489.png,0.5,0,0.0,1
0045166.png,0.5,0,0.5,0
0027060.png,0.5,0,0.5,0
0116744.png,0.0,1,0.5,0
0026865.png,0.5,0,0.5,0
0019265.png,0.0,1,0.5,0
0006065.png,0.5,0,0.5,0
0086265.png,1.0,1,0.0,1
0125473.png,0.5,0,1.0,1
0004844.png,0.5,0,0.5,0
0076785.png,1.0,1,1.0,1
0132543.png,0.5,0,0.0,1
0072465.png,0.5,0,0.0,1
0075560.png,1.0,1,0.0,1
0080814.png,0.0,1,0.5,0
0082644.png,0.5,0,0.0,1
0092340.png,0.5,0,0.0,1
0065959.png,0.5,0,0.0,1
0056663.png,1.0,1,0.0,1
0009501.png,0.5,0,0.5,0
0095577.png,1.0,1,1.0,1
0088806.png,0.0,1,1.0,1
0138264.png,0.5,0,1.0,1
0064905.png,0.0,1,0.5,0
0037654.png,0.5,0,0.5,0
0003554.png,1.0,1,0.5,0
0010501.png,0.0,1,0.0,1
0008924.png,1.0,1,0.5,0
0097617.png,0.0,1,0.0,1
0083917.png,0.5,0,0.0,1
0059777.png,1.0,1,0.0,1
0116704.png,0.0,1,0.5,0
0137266.png,0.5,0,0.0,1
0058995.png,0.5,0,1.0,1
0112534.png,1.0,1,0.0,1
0002752.png,0.5,0,0.0,1
0109640.png,1.0,1,1.0,1
0124885.png,1.0,1,0.0,1
0069053.png,0.5,0,1.0,1
0043834.png,1.0,1,0.5,0
0135019.png,1.0,1,0.0,1
0036710.png,0.5,0,0.5,0
0102905.png,1.0,1,1.0,1
0087825.png,0.0,1,1.0,1
0074748.png,0.5,0,1.0,1
0091818.png,0.5,0,1.0,1
0100640.png,0.0,1,0.0,1
0088965.png,0.0,1,0.0,1
0041424.png,0.5,0,0.5,0
0062782.png,1.0,1,0.0,1
0111823.png,0.0,1,1.0,1
0075286.png,0.0,1,0.0,1
0130301.png,1.0,1,0.0,1
0055994.png,0.0,1,0.0,1
0121483.png,0.5,0,1.0,1
0119614.png,0.5,0,1.0,1
0067035.png,0.0,1,0.0,1
0049171.png,1.0,1,0.5,0
0054836.png,0.5,0,0.0,1
0101181.png,0.0,1,0.0,1
0032364.png,0.5,0,0.5,0
0115192.png,0.0,1,0.5,0
0087842.png,0.0,1,1.0,1
0062750.png,0.0,1,0.5,0
0004103.png,0.0,1,0.5,0
0068751.png,0.5,0,0.0,1
0099435.png,0.5,0,0.0,1
0102451.png,1.0,1,1.0,1
0070596.png,1.0,1,0.0,1
0067016.png,0.0,1,0.0,1
0098073.png,0.0,1,0.5,0
0119678.png,0.0,1,0.5,0
0109461.png,0.0,1,0.5,0
0091257.png,0.5,0,0.0,1
0066218.png,1.0,1,0.0,1
0065643.png,0.5,0,0.0,1
0072763.png,1.0,1,0.0,1
0034894.png,1.0,1,0.5,0
0007248.png,0.5,0,0.5,0
0088983.png,0.0,1,1.0,1
0105168.png,0.0,1,0.5,0
0027168.png,0.5,0,0.5,0
0077261.png,1.0,1,1.0,1
0051409.png,0.5,0,0.5,0
0087908.png,0.0,1,0.0,1
0008415.png,1.0,1,0.5,0
0111731.png,0.0,1,1.0,1
0097005.png,0.0,1,0.5,0
0066210.png,1.0,1,0.0,1
0040580.png,0.5,0,0.5,0
0000532.png,1.0,1,0.5,0
0000973.png,1.0,1,0.5,0
0006224.png,1.0,1,0.5,0
0135486.png,0.5,0,1.0,1
0067259.png,0.5,0,0.0,1
0075265.png,0.0,1,0.0,1
0032184.png,0.5,0,0.5,0
0142511.png,1.0,1,1.0,1
0095389.png,1.0,1,1.0,1
0093710.png,0.0,1,0.5,0
0033960.png,0.5,0,0.5,0
0032841.png,1.0,1,0.5,0
0137780.png,0.0,1,0.5,0
0044907.png,1.0,1,0.5,0
0101171.png,0.0,1,0.0,1
0132833.png,0.0,1,0.5,0
