filename,Throttle Value,Throttle State,Steering Value,Steering State
0073677.png,0.0,1,0.5,0
0002418.png,1.0,1,0.5,0
0065728.png,1.0,1,0.0,1
0105579.png,1.0,1,1.0,1
0076861.png,0.0,1,0.5,0
0111732.png,0.0,1,1.0,1
0023839.png,0.5,0,0.5,0
0115993.png,0.0,1,0.5,0
0106400.png,1.0,1,0.0,1
0075279.png,0.0,1,0.0,1
0085147.png,0.0,1,0.5,0
0077164.png,0.5,0,1.0,1
0148437.png,0.5,0,0.0,1
0089017.png,0.0,1,1.0,1
0088860.png,0.0,1,1.0,1
0087843.png,0.0,1,1.0,1
0075254.png,0.0,1,0.0,1
0094961.png,0.5,0,1.0,1
0022496.png,0.5,0,0.5,0
0022756.png,1.0,1,0.5,0
0027861.png,0.5,0,0.5,0
0020117.png,1.0,1,0.5,0
0142716.png,1.0,1,1.0,1
0032008.png,0.5,0,0.5,0
0088764.png,0.0,1,1.0,1
0090756.png,1.0,1,1.0,1
0097626.png,0.0,1,1.0,1
0098988.png,1.0,1,1.0,1
0101207.png,0.0,1,0.0,1
0028879.png,0.5,0,0.5,0
0077896.png,0.5,0,1.0,1
0062092.png,1.0,1,1.0,1
0049402.png,1.0,1,0.0,1
0060296.png,1.0,1,1.0,1
0075467.png,0.0,1,0.5,0
0043367.png,1.0,1,0.5,0
0105426.png,1.0,1,0.0,1
0008755.png,1.0,1,1.0,1
0021873.png,0.0,1,1.0,1
0046228.png,0.5,0,0.5,0
0107667.png,0.5,0,0.0,1
0016647.png,0.5,0,0.5,0
0094071.png,1.0,1,0.0,1
0063164.png,0.5,0,0.0,1
0147767.png,1.0,1,1.0,1
0081479.png,1.0,1,1.0,1
0108811.png,1.0,1,1.0,1
0132275.png,0.0,1,0.5,0
0033858.png,1.0,1,0.5,0
0099092.png,1.0,1,1.0,1
0000058.png,1.0,1,0.5,0
0097676.png,0.0,1,0.0,1
0049544.png,0.5,0,0.0,1
0027023.png,0.5,0,1.0,1
0002719.png,0.5,0,0.0,1
0016240.png,1.0,1,0.5,0
0037608.png,1.0,1,0.5,0
0133222.png,0.5,0,1.0,1
0097650.png,0.0,1,1.0,1
0095923.png,0.5,0,1.0,1
0016221.png,1.0,1,0.5,0
0037719.png,1.0,1,0.5,0
0087856.png,0.0,1,1.0,1
0058857.png,0.0,1,0.5,0
0078678.png,0.0,1,0.5,0
0141019.png,0.0,1,0.5,0
0148593.png,0.5,0,1.0,1
0055383.png,1.0,1,1.0,1
0018731.png,0.0,1,0.5,0
0052211.png,1.0,1,0.5,0
0031351.png,1.0,1,0.5,0
0100648.png,0.0,1,1.0,1
0008180.png,0.5,0,0.5,0
0101205.png,0.0,1,1.0,1
0043468.png,0.0,1,0.5,0
0030236.png,0.0,1,0.0,1
0137703.png,0.0,1,0.5,0
0116263.png,0.5,0,1.0,1
0051572.png,1.0,1,0.5,0
0128395.png,1.0,1,1.0,1
0076920.png,0.5,0,0.0,1
0102364.png,0.5,0,1.0,1
0014222.png,0.0,1,1.0,1
0140837.png,0.0,1,0.5,0
0074476.png,0.5,0,0.0,1
0088938.png,0.0,1,0.0,1
0079979.png,0.0,1,0.5,0
0111214.png,1.0,1,0.0,1
0126756.png,1.0,1,1.0,1
0075280.png,0.0,1,0.0,1
0104988.png,0.5,0,1.0,1
0048438.png,0.5,0,1.0,1
0091229.png,0.5,0,0.0,1
0075241.png,0.0,1,0.0,1
0135959.png,1.0,1,1.0,1
0082697.png,0.5,0,0.0,1
0147725.png,1.0,1,1.0,1
0027351.png,0.5,0,0.5,0
0021862.png,0.0,1,0.0,1
0131471.png,0.5,0,1.0,1
0065090.png,0.5,0,1.0,1
0113360.png,1.0,1,0.0,1
0108404.png,0.5,0,0.0,1
0124552.png,1.0,1,1.0,1
0100704.png,0.0,1,0.0,1
0090097.png,0.5,0,1.0,1
0036481.png,0.5,0,0.5,0
0085998.png,0.0,1,0.5,0
0065476.png,0.5,0,1.0,1
0049717.png,1.0,1,1.0,1
0059483.png,0.5,0,1.0,1
0137198.png,0.5,0,0.0,1
0036059.png,1.0,1,0.5,0
0018426.png,1.0,1,0.0,1
0109248.png,0.0,1,0.5,0
0070910.png,1.0,1,0.0,1
0148586.png,0.5,0,1.0,1
0022688.png,0.5,0,0.5,0
0054318.png,0.5,0,0.5,0
0137660.png,0.0,1,0.5,0
0030077.png,0.5,0,0.5,0
0020349.png,0.5,0,0.5,0
0133519.png,1.0,1,0.0,1
0095270.png,0.5,0,1.0,1
0121162.png,0.0,1,0.5,0
0023582.png,1.0,1,0.5,0
0102175.png,0.0,1,0.5,0
0114883.png,0.0,1,0.5,0
0047059.png,1.0,1,0.5,0
0021861.png,0.0,1,1.0,1
0053170.png,0.5,0,0.5,0
0115375.png,0.0,1,0.5,0
0122794.png,0.0,1,0.5,0
0037452.png,0.5,0,0.5,0
0116195.png,0.5,0,1.0,1
0123057.png,1.0,1,0.0,1
0009257.png,1.0,1,0.5,0
0135942.png,1.0,1,1.0,1
0067036.png,0.0,1,0.0,1
0010508.png,0.0,1,0.0,1
0141250.png,1.0,1,1.0,1
0124157.png,1.0,1,0.0,1
0088770.png,0.0,1,0.0,1
0061424.png,1.0,1,1.0,1
0019681.png,0.5,0,0.5,0
0138735.png,0.5,0,1.0,1
0021021.png,0.0,1,1.0,1
0058795.png,0.0,1,0.0,1
0073581.png,0.5,0,1.0,1
0088858.png,0.0,1,1.0,1
0137187.png,0.5,0,1.0,1
0014928.png,1.0,1,1.0,1
0127052.png,1.0,1,0.0,1
0081766.png,0.0,1,0.5,0
0022704.png,0.5,0,0.5,0
0035712.png,0.5,0,0.5,0
0101169.png,0.0,1,1.0,1
0136833.png,1.0,1,0.0,1
0138053.png,1.0,1,1.0,1
0133829.png,0.0,1,0.5,0
0087925.png,0.0,1,1.0,1
0100678.png,0.0,1,0.0,1
0129925.png,1.0,1,1.0,1
0116620.png,0.5,0,0.0,1
0100673.png,0.0,1,0.0,1
0063231.png,1.0,1,1.0,1
0016422.png,0.5,0,0.5,0
0124797.png,1.0,1,0.0,1
0087957.png,0.0,1,0.0,1
0114553.png,0.5,0,0.0,1
0101209.png,0.0,1,0.0,1
0033770.png,0.5,0,0.5,0
0146216.png,1.0,1,1.0,1
0087930.png,0.0,1,0.0,1
0103456.png,0.5,0,0.0,1
0077323.png,1.0,1,0.0,1
0120205.png,1.0,1,0.0,1
0100705.png,0.0,1,0.0,1
0060582.png,1.0,1,0.0,1
0017114.png,1.0,1,0.5,0
0139419.png,0.5,0,0.0,1
0059232.png,0.0,1,0.0,1
0038625.png,0.0,1,0.5,0
0021018.png,0.0,1,0.0,1
0143702.png,0.5,0,1.0,1
0027552.png,0.5,0,0.5,0
0086574.png,0.0,1,0.5,0
0117368.png,0.5,0,0.0,1
0077212.png,0.0,1,0.5,0
0101190.png,0.0,1,0.0,1
0034685.png,1.0,1,0.5,0
0085838.png,0.0,1,0.5,0
0027406.png,0.5,0,0.5,0
0010507.png,0.0,1,0.0,1
0007424.png,1.0,1,0.5,0
0030673.png,1.0,1,0.5,0
0041840.png,1.0,1,0.5,0
0056015.png,0.0,1,0.5,0
0102356.png,0.5,0,1.0,1
0042314.png,0.5,0,0.5,0
0052131.png,1.0,1,1.0,1
0028911.png,1.0,1,0.5,0
0080001.png,0.0,1,0.5,0
0059706.png,0.5,0,0.0,1
0099852.png,0.5,0,1.0,1
0027588.png,1.0,1,0.5,0
0019091.png,0.5,0,0.5,0
0084686.png,0.5,0,1.0,1
0127641.png,1.0,1,1.0,1
0096654.png,0.5,0,0.0,1
0053306.png,1.0,1,0.5,0
0021012.png,0.0,1,1.0,1
0124023.png,1.0,1,1.0,1
0005416.png,1.0,1,0.5,0
0068939.png,0.5,0,0.0,1
0101781.png,1.0,1,1.0,1
0013485.png,1.0,1,0.5,0
0026268.png,1.0,1,0.5,0
0029729.png,1.0,1,0.5,0
0087894.png,0.0,1,0.0,1
0015887.png,1.0,1,0.5,0
0121900.png,1.0,1,0.0,1
0016629.png,1.0,1,0.5,0
0075263.png,0.0,1,0.0,1
0140339.png,1.0,1,0.0,1
0057563.png,0.0,1,1.0,1
0094780.png,0.5,0,0.0,1
0060558.png,0.0,1,1.0,1
0097617.png,0.0,1,0.0,1
0053114.png,0.5,0,0.5,0
0065830.png,1.0,1,0.0,1
0074646.png,0.0,1,0.5,0
0073162.png,1.0,1,0.0,1
0030232.png,0.0,1,0.0,1
0040947.png,1.0,1,0.5,0
0074640.png,0.0,1,0.5,0
0069544.png,1.0,1,1.0,1
0111756.png,0.0,1,1.0,1
0087840.png,0.0,1,0.0,1
0145126.png,0.5,0,1.0,1
0088902.png,0.0,1,0.0,1
0076903.png,0.5,0,0.0,1
0059236.png,0.0,1,0.0,1
0134930.png,0.5,0,0.0,1
0002636.png,0.0,1,1.0,1
0097707.png,0.0,1,0.5,0
0139286.png,1.0,1,1.0,1
0005375.png,0.5,0,0.5,0
0028573.png,0.5,0,0.5,0
0068291.png,0.5,0,1.0,1
0060551.png,0.0,1,1.0,1
0003999.png,0.5,0,0.5,0
0132305.png,0.0,1,0.5,0
0104146.png,0.5,0,0.0,1
0021890.png,0.0,1,1.0,1
0067027.png,0.0,1,1.0,1
0116990.png,0.5,0,0.0,1
0042937.png,1.0,1,0.5,0
0087854.png,0.0,1,1.0,1
0089010.png,0.0,1,0.0,1
0088896.png,0.0,1,1.0,1
0008279.png,0.5,0,0.5,0
0077832.png,1.0,1,0.0,1
0014227.png,0.0,1,0.0,1
0133360.png,0.5,0,0.0,1
0087893.png,0.0,1,1.0,1
0140078.png,1.0,1,0.0,1
0103836.png,0.0,1,0.5,0
0075223.png,0.0,1,0.0,1
0088192.png,0.5,0,1.0,1
0111866.png,0.0,1,1.0,1
0079668.png,1.0,1,1.0,1
0099298.png,0.5,0,0.0,1
0061526.png,1.0,1,1.0,1
0071955.png,0.0,1,0.5,0
0008572.png,1.0,1,0.5,0
0026919.png,1.0,1,0.5,0
0108376.png,0.5,0,0.0,1
0003600.png,0.5,0,0.5,0
0039496.png,0.5,0,0.5,0
0138537.png,0.5,0,0.0,1
0077395.png,0.5,0,1.0,1
0040376.png,0.5,0,0.5,0
0061022.png,1.0,1,0.0,1
0146684.png,0.0,1,0.5,0
0046238.png,0.5,0,0.5,0
0107369.png,1.0,1,1.0,1
0061193.png,0.5,0,0.0,1
0137233.png,0.5,0,0.0,1
0088829.png,0.0,1,1.0,1
0125839.png,0.5,0,1.0,1
0048764.png,1.0,1,0.5,0
0036300.png,0.5,0,0.5,0
0012498.png,0.5,0,0.5,0
0136857.png,0.5,0,0.0,1
0057567.png,0.0,1,1.0,1
0020203.png,1.0,1,0.5,0
0087915.png,0.0,1,1.0,1
0057994.png,0.5,0,0.0,1
0034722.png,0.5,0,0.5,0
0139146.png,1.0,1,1.0,1
0089028.png,0.0,1,0.0,1
0006776.png,0.5,0,0.5,0
0113385.png,1.0,1,0.0,1
0059356.png,0.0,1,0.5,0
0139438.png,0.5,0,1.0,1
0133092.png,1.0,1,0.0,1
0139739.png,0.5,0,1.0,1
0103998.png,0.0,1,0.5,0
0119521.png,1.0,1,1.0,1
0047600.png,1.0,1,0.5,0
0077214.png,0.0,1,0.5,0
0026442.png,0.5,0,0.5,0
0097621.png,0.0,1,0.0,1
0028678.png,0.5,0,0.5,0
0101397.png,0.5,0,1.0,1
0088949.png,0.0,1,1.0,1
0048685.png,1.0,1,0.0,1
0088850.png,0.0,1,1.0,1
0131215.png,1.0,1,0.0,1
0008936.png,0.5,0,0.0,1
0055467.png,0.5,0,1.0,1
0010002.png,0.5,0,1.0,1
0098577.png,1.0,1,0.0,1
0139569.png,0.5,0,1.0,1
0117578.png,0.0,1,0.5,0
0104619.png,0.5,0,0.0,1
0129152.png,1.0,1,1.0,1
0136910.png,0.5,0,0.0,1
0097630.png,0.0,1,1.0,1
0100953.png,1.0,1,1.0,1
0121179.png,0.0,1,0.5,0
0039226.png,0.5,0,0.5,0
0004555.png,0.0,1,0.0,1
0138511.png,0.5,0,1.0,1
0101159.png,0.0,1,0.0,1
0085587.png,1.0,1,0.0,1
0068240.png,0.5,0,1.0,1
0021883.png,0.0,1,1.0,1
0133378.png,0.5,0,0.0,1
0143164.png,0.5,0,1.0,1
0099814.png,1.0,1,0.0,1
0067059.png,0.0,1,1.0,1
0114973.png,0.0,1,0.5,0
0075256.png,0.0,1,0.0,1
0073874.png,1.0,1,1.0,1
0067064.png,0.0,1,0.0,1
0148720.png,0.5,0,1.0,1
0092603.png,0.5,0,1.0,1
0109330.png,0.0,1,0.5,0
0115789.png,0.5,0,0.0,1
0097671.png,0.0,1,0.0,1
0051835.png,0.5,0,0.5,0
0023667.png,0.5,0,0.5,0
0101164.png,0.0,1,0.0,1
0091140.png,1.0,1,0.0,1
0029130.png,0.0,1,0.5,0
0014148.png,1.0,1,0.5,0
0048291.png,0.5,0,0.5,0
0087832.png,0.0,1,0.0,1
0031974.png,0.5,0,0.5,0
0110144.png,0.5,0,1.0,1
0137602.png,0.0,1,0.5,0
0087992.png,0.0,1,0.5,0
0077134.png,0.5,0,1.0,1
0060555.png,0.0,1,1.0,1
0111831.png,0.0,1,1.0,1
0024948.png,0.5,0,0.5,0
0128206.png,1.0,1,1.0,1
0111741.png,0.0,1,0.0,1
0062932.png,1.0,1,1.0,1
0075224.png,0.0,1,0.0,1
0000337.png,1.0,1,0.5,0
0135622.png,0.5,0,0.0,1
0047374.png,1.0,1,0.5,0
0067029.png,0.0,1,1.0,1
0004555.png,0.0,1,0.0,1
0097625.png,0.0,1,1.0,1
0122412.png,0.0,1,0.5,0
0091799.png,0.5,0,0.0,1
0140671.png,0.5,0,0.0,1
0134828.png,1.0,1,0.0,1
0112175.png,1.0,1,0.0,1
0021009.png,0.0,1,1.0,1
0119272.png,1.0,1,1.0,1
0001803.png,1.0,1,0.5,0
0107776.png,0.5,0,0.0,1
0133213.png,0.5,0,1.0,1
0134897.png,0.5,0,0.0,1
0116535.png,1.0,1,1.0,1
0073363.png,0.0,1,0.5,0
0070247.png,0.5,0,0.0,1
0067446.png,1.0,1,1.0,1
0003171.png,1.0,1,0.5,0
0132680.png,0.5,0,1.0,1
0090556.png,1.0,1,1.0,1
0054692.png,0.5,0,1.0,1
0088994.png,0.0,1,1.0,1
0032706.png,0.5,0,0.5,0
0146733.png,0.0,1,0.5,0
0108659.png,1.0,1,1.0,1
0134979.png,0.5,0,0.0,1
0039139.png,0.5,0,0.5,0
0101162.png,0.0,1,0.0,1
0089430.png,1.0,1,0.0,1
0000472.png,1.0,1,0.5,0
0049672.png,0.5,0,0.0,1
0027364.png,0.0,1,0.0,1
0067062.png,0.0,1,0.0,1
0019730.png,0.5,0,0.5,0
0088908.png,0.0,1,1.0,1
0113947.png,0.5,0,1.0,1
0141255.png,1.0,1,1.0,1
0057949.png,0.5,0,0.0,1
0005784.png,0.5,0,0.5,0
0126116.png,1.0,1,1.0,1
0030928.png,1.0,1,1.0,1
0034673.png,1.0,1,0.0,1
0129901.png,1.0,1,1.0,1
0066598.png,1.0,1,0.0,1
0037163.png,0.0,1,1.0,1
0143873.png,0.5,0,0.0,1
0065484.png,0.5,0,0.0,1
0101163.png,0.0,1,0.0,1
0001057.png,1.0,1,0.5,0
0027221.png,0.5,0,0.5,0
0116007.png,0.0,1,0.5,0
0087837.png,0.0,1,0.0,1
0088842.png,0.0,1,0.0,1
0073452.png,0.5,0,0.0,1
0094347.png,1.0,1,1.0,1
0064961.png,0.0,1,0.5,0
0045430.png,0.5,0,0.5,0
0101144.png,0.0,1,0.0,1
0067025.png,0.0,1,1.0,1
0032099.png,0.5,0,0.5,0
0134485.png,1.0,1,1.0,1
0111847.png,0.0,1,1.0,1
0097476.png,1.0,1,0.0,1
0142457.png,0.5,0,1.0,1
0071258.png,1.0,1,0.0,1
0080442.png,0.5,0,0.0,1
0088821.png,0.0,1,0.0,1
0070217.png,0.5,0,0.0,1
0124824.png,1.0,1,0.0,1
0018399.png,1.0,1,0.5,0
0041453.png,0.5,0,0.5,0
0029185.png,0.5,0,0.5,0
0090060.png,0.5,0,1.0,1
0087962.png,0.0,1,1.0,1
0133898.png,0.0,1,0.5,0
0004064.png,1.0,1,0.5,0
0066280.png,1.0,1,0.0,1
0042306.png,0.5,0,0.5,0
0092320.png,0.5,0,1.0,1
0088872.png,0.0,1,1.0,1
0021351.png,0.5,0,0.5,0
0039230.png,0.5,0,0.5,0
0143324.png,0.5,0,1.0,1
0129491.png,1.0,1,0.0,1
0088800.png,0.0,1,1.0,1
0004744.png,0.5,0,0.5,0
0041953.png,0.5,0,0.5,0
0115125.png,0.0,1,0.5,0
0136601.png,1.0,1,1.0,1
0026324.png,0.0,1,0.5,0
0049829.png,0.5,0,0.0,1
0087959.png,0.0,1,1.0,1
0088774.png,0.0,1,0.0,1
0006176.png,1.0,1,0.5,0
0069515.png,0.0,1,0.5,0
0044790.png,1.0,1,0.5,0
0067419.png,0.5,0,1.0,1
0002299.png,1.0,1,0.5,0
0073449.png,0.5,0,1.0,1
0115165.png,0.0,1,0.5,0
0144607.png,0.5,0,0.0,1
0049030.png,0.5,0,1.0,1
0109884.png,1.0,1,1.0,1
0106260.png,0.5,0,0.0,1
0075282.png,0.0,1,0.0,1
0056639.png,0.5,0,1.0,1
0059632.png,0.0,1,0.5,0
0028835.png,0.5,0,0.5,0
0101215.png,0.0,1,0.5,0
0111727.png,0.0,1,1.0,1
0126003.png,0.5,0,1.0,1
0145167.png,0.5,0,1.0,1
0044707.png,0.5,0,0.5,0
0033889.png,1.0,1,0.5,0
0068758.png,0.5,0,1.0,1
0097638.png,0.0,1,0.0,1
0142317.png,0.5,0,0.0,1
0060559.png,0.0,1,1.0,1
0051493.png,0.5,0,0.5,0
0088932.png,0.0,1,1.0,1
0047860.png,1.0,1,0.5,0
0056814.png,0.0,1,0.5,0
0100706.png,0.0,1,0.0,1
0100698.png,0.0,1,0.0,1
0059724.png,0.0,1,0.5,0
0089165.png,1.0,1,0.0,1
0067516.png,1.0,1,0.0,1
0126056.png,1.0,1,1.0,1
0092382.png,0.5,0,1.0,1
0057387.png,0.5,0,1.0,1
0026044.png,0.5,0,0.5,0
0075846.png,0.5,0,1.0,1
0088865.png,0.0,1,1.0,1
0075121.png,1.0,1,0.0,1
0087860.png,0.0,1,1.0,1
0080177.png,1.0,1,1.0,1
0128864.png,1.0,1,0.0,1
0109124.png,0.5,0,0.0,1
0036463.png,0.5,0,0.5,0
0057122.png,1.0,1,0.0,1
0037260.png,1.0,1,0.5,0
0010506.png,0.0,1,0.0,1
0032064.png,0.5,0,0.5,0
0011360.png,1.0,1,0.5,0
0057764.png,1.0,1,0.0,1
0136946.png,1.0,1,0.0,1
0100680.png,0.0,1,0.0,1
0079744.png,1.0,1,0.0,1
0091297.png,0.0,1,0.5,0
0091898.png,0.5,0,0.0,1
0035346.png,1.0,1,0.5,0
0039065.png,0.5,0,0.5,0
0120882.png,1.0,1,0.0,1
0021861.png,0.0,1,1.0,1
0023673.png,0.0,1,0.5,0
0088789.png,0.0,1,1.0,1
0021162.png,0.5,0,0.5,0
0138493.png,1.0,1,1.0,1
0075283.png,0.0,1,0.0,1
0097675.png,0.0,1,0.0,1
0077269.png,1.0,1,1.0,1
0028345.png,0.5,0,0.5,0
0089003.png,0.0,1,1.0,1
0072425.png,0.5,0,1.0,1
0030258.png,0.5,0,0.5,0
0111058.png,0.5,0,0.0,1
0013413.png,1.0,1,0.5,0
0077781.png,1.0,1,1.0,1
0087833.png,0.0,1,0.0,1
0044085.png,0.0,1,0.5,0
0097645.png,0.0,1,0.0,1
0001246.png,1.0,1,0.5,0
0111752.png,0.0,1,1.0,1
0090153.png,0.5,0,1.0,1
0030546.png,0.5,0,0.5,0
0025097.png,0.5,0,0.5,0
0073291.png,1.0,1,0.0,1
0068829.png,0.5,0,1.0,1
0034484.png,1.0,1,0.5,0
0035385.png,0.5,0,0.5,0
0064927.png,0.0,1,0.5,0
0116589.png,0.5,0,0.0,1
0128275.png,1.0,1,1.0,1
0060580.png,1.0,1,0.0,1
0091389.png,0.0,1,0.5,0
0089919.png,0.5,0,1.0,1
0106414.png,1.0,1,1.0,1
0010092.png,1.0,1,0.5,0
0088879.png,0.0,1,1.0,1
0121256.png,1.0,1,0.0,1
0135309.png,1.0,1,0.0,1
0148739.png,0.5,0,1.0,1
0097620.png,0.0,1,0.0,1
0035254.png,1.0,1,0.5,0
0049515.png,1.0,1,0.5,0
0116515.png,1.0,1,1.0,1
0097296.png,0.0,1,0.5,0
0092924.png,0.0,1,0.5,0
0132685.png,0.5,0,1.0,1
0074775.png,0.5,0,1.0,1
0110714.png,1.0,1,1.0,1
0020753.png,1.0,1,0.0,1
0076239.png,0.0,1,0.5,0
0095534.png,1.0,1,0.0,1
0061563.png,0.0,1,0.5,0
0105775.png,0.0,1,0.5,0
0087917.png,0.0,1,1.0,1
0087182.png,1.0,1,1.0,1
0005845.png,1.0,1,0.5,0
0133528.png,1.0,1,0.0,1
0067050.png,0.0,1,1.0,1
0061469.png,1.0,1,1.0,1
0038456.png,1.0,1,0.0,1
0068499.png,0.5,0,0.0,1
0039938.png,0.5,0,0.5,0
0126489.png,1.0,1,0.0,1
0139217.png,1.0,1,1.0,1
0124039.png,1.0,1,1.0,1
0059115.png,1.0,1,1.0,1
0114452.png,1.0,1,1.0,1
0089505.png,1.0,1,1.0,1
0111742.png,0.0,1,0.0,1
0087939.png,0.0,1,0.0,1
0011010.png,0.5,0,1.0,1
0112318.png,1.0,1,1.0,1
0069733.png,0.5,0,0.0,1
0128155.png,1.0,1,0.0,1
0144728.png,0.5,0,0.0,1
0072577.png,1.0,1,1.0,1
0075188.png,1.0,1,0.0,1
0065813.png,1.0,1,0.0,1
0063720.png,0.5,0,1.0,1
0115390.png,0.0,1,0.5,0
0140943.png,0.0,1,0.5,0
0100646.png,0.0,1,1.0,1
0135865.png,1.0,1,1.0,1
0113516.png,1.0,1,0.0,1
0014428.png,0.5,0,1.0,1
0111810.png,0.0,1,0.0,1
0056316.png,1.0,1,1.0,1
0087915.png,0.0,1,1.0,1
0021150.png,0.5,0,0.5,0
0066037.png,0.5,0,0.0,1
0057699.png,0.0,1,0.0,1
0085223.png,1.0,1,0.0,1
0118023.png,0.5,0,1.0,1
0089806.png,0.0,1,0.5,0
0101162.png,0.0,1,0.0,1
0039870.png,0.0,1,0.5,0
0087883.png,0.0,1,1.0,1
0137719.png,0.0,1,0.5,0
0019133.png,1.0,1,0.5,0
0002420.png,1.0,1,0.5,0
0135393.png,1.0,1,0.0,1
0019962.png,1.0,1,0.5,0
0118948.png,0.5,0,0.0,1
0114366.png,1.0,1,0.0,1
0082576.png,1.0,1,1.0,1
0122509.png,0.0,1,0.5,0
0060556.png,0.0,1,1.0,1
0066957.png,1.0,1,1.0,1
0067034.png,0.0,1,0.0,1
0117511.png,0.0,1,0.5,0
0137216.png,0.5,0,0.0,1
0088798.png,0.0,1,1.0,1
0130143.png,1.0,1,0.0,1
0016098.png,1.0,1,1.0,1
0138898.png,1.0,1,1.0,1
0113355.png,1.0,1,1.0,1
0063262.png,0.5,0,0.0,1
0088973.png,0.0,1,1.0,1
0021867.png,0.0,1,1.0,1
0017393.png,0.5,0,0.5,0
0058581.png,0.5,0,1.0,1
0042951.png,1.0,1,0.5,0
0016511.png,1.0,1,0.5,0
0100666.png,0.0,1,0.0,1
0088985.png,0.0,1,0.0,1
0026997.png,0.5,0,0.5,0
0101186.png,0.0,1,0.0,1
0014227.png,0.0,1,0.0,1
0068441.png,0.5,0,0.0,1
0032915.png,1.0,1,0.5,0
0033114.png,0.5,0,0.5,0
0029550.png,0.5,0,0.5,0
0025025.png,0.5,0,0.5,0
0019873.png,1.0,1,1.0,1
0098445.png,0.0,1,0.5,0
0088897.png,0.0,1,1.0,1
0079402.png,1.0,1,1.0,1
0054547.png,0.5,0,0.5,0
0010927.png,0.5,0,0.5,0
0111767.png,0.0,1,1.0,1
