filename,Throttle Value,Throttle State,Steering Value,Steering State
0140742.png,0.5,0,1.0,1
0062556.png,1.0,1,0.0,1
0002709.png,1.0,1,0.5,0
0022530.png,0.5,0,0.5,0
0107593.png,0.5,0,1.0,1
0137306.png,0.5,0,0.0,1
0056598.png,0.0,1,0.5,0
0124916.png,1.0,1,1.0,1
0011939.png,0.5,0,0.5,0
0082068.png,0.5,0,1.0,1
0087958.png,0.0,1,1.0,1
0007406.png,1.0,1,0.5,0
0029757.png,0.5,0,0.5,0
0021018.png,0.0,1,0.0,1
0148742.png,0.5,0,0.0,1
0111747.png,0.0,1,1.0,1
0111817.png,0.0,1,1.0,1
0080679.png,1.0,1,0.0,1
0088874.png,0.0,1,1.0,1
0077106.png,0.5,0,0.0,1
0102924.png,1.0,1,0.0,1
0128531.png,1.0,1,1.0,1
0141696.png,1.0,1,1.0,1
0129699.png,1.0,1,1.0,1
0103055.png,0.5,0,1.0,1
0065115.png,0.5,0,0.0,1
0073098.png,0.5,0,0.0,1
0129145.png,0.0,1,0.5,0
0105449.png,1.0,1,1.0,1
0065452.png,0.5,0,1.0,1
0048518.png,0.5,0,0.0,1
0111747.png,0.0,1,1.0,1
0088201.png,0.5,0,0.0,1
0096972.png,0.0,1,0.5,0
0125800.png,1.0,1,1.0,1
0103328.png,0.0,1,0.5,0
0022294.png,1.0,1,0.5,0
0042424.png,1.0,1,0.5,0
0074723.png,0.5,0,1.0,1
0086729.png,0.5,0,0.0,1
0046039.png,0.5,0,0.5,0
0049873.png,1.0,1,0.5,0
0062389.png,1.0,1,0.0,1
0088790.png,0.0,1,1.0,1
0138533.png,0.5,0,1.0,1
0088983.png,0.0,1,1.0,1
0135767.png,1.0,1,1.0,1
0001901.png,0.5,0,0.5,0
0033107.png,0.5,0,0.5,0
0081657.png,1.0,1,0.0,1
0130786.png,1.0,1,1.0,1
0002120.png,0.0,1,0.5,0
0111864.png,0.0,1,1.0,1
0082010.png,0.5,0,1.0,1
0074771.png,0.5,0,1.0,1
0059172.png,0.0,1,0.0,1
0064570.png,0.5,0,0.0,1
0141644.png,1.0,1,0.0,1
0088208.png,0.5,0,0.0,1
0002103.png,0.5,0,0.5,0
0060823.png,0.5,0,1.0,1
0131782.png,0.5,0,0.0,1
0060012.png,1.0,1,0.0,1
0002657.png,1.0,1,0.5,0
0098924.png,0.5,0,0.0,1
0088883.png,0.0,1,1.0,1
0100680.png,0.0,1,0.0,1
0104178.png,0.5,0,0.0,1
0107708.png,1.0,1,1.0,1
0100646.png,0.0,1,1.0,1
0117141.png,1.0,1,1.0,1
0132861.png,0.0,1,0.5,0
0004099.png,0.5,0,0.5,0
0018959.png,1.0,1,0.5,0
0041240.png,0.5,0,0.5,0
0120684.png,1.0,1,1.0,1
0032105.png,0.5,0,0.5,0
0027369.png,0.0,1,0.5,0
0030440.png,0.5,0,0.5,0
0069070.png,0.5,0,1.0,1
0060557.png,0.0,1,1.0,1
0080874.png,1.0,1,0.0,1
0117375.png,0.5,0,0.0,1
0119472.png,0.5,0,1.0,1
0093844.png,0.0,1,0.5,0
0097163.png,0.5,0,1.0,1
0145112.png,0.5,0,1.0,1
0110407.png,0.5,0,1.0,1
0120661.png,1.0,1,1.0,1
0067062.png,0.0,1,0.0,1
0109009.png,1.0,1,1.0,1
0148287.png,0.5,0,1.0,1
0006799.png,0.5,0,0.5,0
0042768.png,1.0,1,0.5,0
0132160.png,1.0,1,1.0,1
0088858.png,0.0,1,1.0,1
0139851.png,1.0,1,1.0,1
0017288.png,0.5,0,0.5,0
0088925.png,0.0,1,1.0,1
0037900.png,0.5,0,1.0,1
0087925.png,0.0,1,1.0,1
0109014.png,1.0,1,1.0,1
0013378.png,1.0,1,0.5,0
0122615.png,0.0,1,0.5,0
0016332.png,1.0,1,0.5,0
0133652.png,1.0,1,1.0,1
0053872.png,0.5,0,0.5,0
0060565.png,0.0,1,1.0,1
0010506.png,0.0,1,0.0,1
0115498.png,1.0,1,0.0,1
0067048.png,0.0,1,0.0,1
0026940.png,1.0,1,0.5,0
0140325.png,1.0,1,1.0,1
0108565.png,0.5,0,1.0,1
0087924.png,0.0,1,1.0,1
0085850.png,0.0,1,0.5,0
0014696.png,1.0,1,1.0,1
0143439.png,1.0,1,1.0,1
0087963.png,0.0,1,1.0,1
0018948.png,1.0,1,0.0,1
0055992.png,0.0,1,0.0,1
0107999.png,1.0,1,0.0,1
0091994.png,0.5,0,0.0,1
0111730.png,0.0,1,1.0,1
0088922.png,0.0,1,1.0,1
0044240.png,1.0,1,0.5,0
0094240.png,1.0,1,0.0,1
0045746.png,0.5,0,0.5,0
0090208.png,0.5,0,1.0,1
0134830.png,1.0,1,0.0,1
0087913.png,0.0,1,1.0,1
0054374.png,0.5,0,0.5,0
0088785.png,0.0,1,0.0,1
0061849.png,0.0,1,0.5,0
0073863.png,1.0,1,1.0,1
0040492.png,1.0,1,0.5,0
0079907.png,0.0,1,0.5,0
0023932.png,1.0,1,0.5,0
0088920.png,0.0,1,0.0,1
0143249.png,0.5,0,1.0,1
0025345.png,0.5,0,0.5,0
0111823.png,0.0,1,1.0,1
0010684.png,1.0,1,0.0,1
0038563.png,1.0,1,0.5,0
0074769.png,0.5,0,1.0,1
0111801.png,0.0,1,1.0,1
0114035.png,1.0,1,0.0,1
0060148.png,0.5,0,1.0,1
0016659.png,1.0,1,0.5,0
0054529.png,0.5,0,1.0,1
0116916.png,1.0,1,1.0,1
0036995.png,0.5,0,1.0,1
0043747.png,1.0,1,0.5,0
0123167.png,1.0,1,1.0,1
0075222.png,0.0,1,1.0,1
0002862.png,0.5,0,0.5,0
0075068.png,1.0,1,0.0,1
0120240.png,1.0,1,0.0,1
0103462.png,0.5,0,0.0,1
0123371.png,1.0,1,1.0,1
0004605.png,0.5,0,0.5,0
0137780.png,0.0,1,0.5,0
0030429.png,0.5,0,0.5,0
0059165.png,0.0,1,0.0,1
0089015.png,0.0,1,1.0,1
0088770.png,0.0,1,0.0,1
0072523.png,1.0,1,1.0,1
0008042.png,0.5,0,0.5,0
0096068.png,0.5,0,1.0,1
0138246.png,0.5,0,1.0,1
0094931.png,0.5,0,0.0,1
0078306.png,1.0,1,1.0,1
0057762.png,1.0,1,1.0,1
0131843.png,0.5,0,0.0,1
0027100.png,0.5,0,0.5,0
0012690.png,1.0,1,0.5,0
0146575.png,0.0,1,0.5,0
0089928.png,0.5,0,0.0,1
0052932.png,0.5,0,0.0,1
0081420.png,1.0,1,1.0,1
0058789.png,0.0,1,0.0,1
0088954.png,0.0,1,1.0,1
0052453.png,1.0,1,0.5,0
0116427.png,0.0,1,0.5,0
0100701.png,0.0,1,1.0,1
0111769.png,0.0,1,1.0,1
0087910.png,0.0,1,0.0,1
0082573.png,1.0,1,0.0,1
0064413.png,1.0,1,0.0,1
0125907.png,0.5,0,1.0,1
0030620.png,1.0,1,0.5,0
0138166.png,0.5,0,0.0,1
0081880.png,1.0,1,0.0,1
0087908.png,0.0,1,0.0,1
0098124.png,0.0,1,0.5,0
0097641.png,0.0,1,1.0,1
0057573.png,0.0,1,0.0,1
0127631.png,1.0,1,1.0,1
0108949.png,1.0,1,0.0,1
0145995.png,0.5,0,0.0,1
0063059.png,0.5,0,0.0,1
0087956.png,0.0,1,1.0,1
0012676.png,1.0,1,0.5,0
0097639.png,0.0,1,0.0,1
0057698.png,0.0,1,1.0,1
0120835.png,0.0,1,0.5,0
0030327.png,0.5,0,0.5,0
0073852.png,0.0,1,0.5,0
0125821.png,1.0,1,1.0,1
0044463.png,0.5,0,0.5,0
0021875.png,0.0,1,1.0,1
0047874.png,1.0,1,0.5,0
0067043.png,0.0,1,0.0,1
0000589.png,1.0,1,0.5,0
0106374.png,0.5,0,1.0,1
0109304.png,0.0,1,0.5,0
0088804.png,0.0,1,1.0,1
0010376.png,1.0,1,0.5,0
0127531.png,1.0,1,1.0,1
0107215.png,1.0,1,1.0,1
0052268.png,0.5,0,0.0,1
0142335.png,0.0,1,0.5,0
0134534.png,1.0,1,1.0,1
0044332.png,1.0,1,0.0,1
0087904.png,0.0,1,0.0,1
0088929.png,0.0,1,0.0,1
0009440.png,1.0,1,0.5,0
0005279.png,0.5,0,0.5,0
0145561.png,0.5,0,1.0,1
0067068.png,0.0,1,1.0,1
0121970.png,0.5,0,0.0,1
0053555.png,0.5,0,0.5,0
0088990.png,0.0,1,0.0,1
0045192.png,0.5,0,0.5,0
0144236.png,0.5,0,1.0,1
0060151.png,0.5,0,1.0,1
0070765.png,0.0,1,0.5,0
0091868.png,0.5,0,1.0,1
0148631.png,0.5,0,1.0,1
0059172.png,0.0,1,0.0,1
0073077.png,0.5,0,0.0,1
0030595.png,1.0,1,0.5,0
0093727.png,0.0,1,0.5,0
0110754.png,0.5,0,0.0,1
0134872.png,0.5,0,0.0,1
0131071.png,0.5,0,0.0,1
0115621.png,0.5,0,0.0,1
0078986.png,0.0,1,0.5,0
0061592.png,1.0,1,0.0,1
0017979.png,0.5,0,1.0,1
0092465.png,0.5,0,1.0,1
0100705.png,0.0,1,0.0,1
0088764.png,0.0,1,1.0,1
0073529.png,1.0,1,1.0,1
0066075.png,0.5,0,0.0,1
0098585.png,1.0,1,1.0,1
0067589.png,1.0,1,0.0,1
0003475.png,0.5,0,0.5,0
0084162.png,0.0,1,0.5,0
0145683.png,1.0,1,0.0,1
0144426.png,1.0,1,0.0,1
0084524.png,1.0,1,0.0,1
0135495.png,0.5,0,0.0,1
0071177.png,1.0,1,0.0,1
0088988.png,0.0,1,0.0,1
0067074.png,0.0,1,0.0,1
0135673.png,0.5,0,0.0,1
0111841.png,0.0,1,1.0,1
0120129.png,1.0,1,0.0,1
0015050.png,1.0,1,0.0,1
0067578.png,1.0,1,0.0,1
0006830.png,1.0,1,0.5,0
0147886.png,0.5,0,0.0,1
0138725.png,0.5,0,1.0,1
0088853.png,0.0,1,1.0,1
0015551.png,1.0,1,0.5,0
0101195.png,0.0,1,0.0,1
0078466.png,0.5,0,0.0,1
0022174.png,1.0,1,0.5,0
0048657.png,1.0,1,0.5,0
0009698.png,1.0,1,0.5,0
0097167.png,0.5,0,1.0,1
0122851.png,1.0,1,0.0,1
0088822.png,0.0,1,1.0,1
0114886.png,0.0,1,0.5,0
0023478.png,0.0,1,0.5,0
0146477.png,0.0,1,0.5,0
0097146.png,0.5,0,0.0,1
0101184.png,0.0,1,0.0,1
0060556.png,0.0,1,1.0,1
0101181.png,0.0,1,0.0,1
0132665.png,0.5,0,0.0,1
0057757.png,1.0,1,0.0,1
0088844.png,0.0,1,0.0,1
0047558.png,1.0,1,0.5,0
0106419.png,1.0,1,0.0,1
0088841.png,0.0,1,0.0,1
0084931.png,1.0,1,0.0,1
0097647.png,0.0,1,0.0,1
0027363.png,0.0,1,0.0,1
0062987.png,1.0,1,0.0,1
0113600.png,0.0,1,0.5,0
0059398.png,1.0,1,0.0,1
0078387.png,1.0,1,1.0,1
0035676.png,1.0,1,0.5,0
0080007.png,0.0,1,0.5,0
0021904.png,1.0,1,0.0,1
0138232.png,0.5,0,0.0,1
0134542.png,1.0,1,1.0,1
0136857.png,0.5,0,0.0,1
0055995.png,0.0,1,0.0,1
0043537.png,0.5,0,0.5,0
0122687.png,0.0,1,0.5,0
0101198.png,0.0,1,0.0,1
0118977.png,0.5,0,0.0,1
0089865.png,0.5,0,0.0,1
0004750.png,0.0,1,0.5,0
0077768.png,1.0,1,1.0,1
0035582.png,0.5,0,0.5,0
0114523.png,0.5,0,0.0,1
0075288.png,0.0,1,0.0,1
0042671.png,0.5,0,0.5,0
0066759.png,1.0,1,1.0,1
0089015.png,0.0,1,1.0,1
0060652.png,1.0,1,1.0,1
0021861.png,0.0,1,1.0,1
0072409.png,0.5,0,0.0,1
0028693.png,0.5,0,0.5,0
0098310.png,0.0,1,0.5,0
0099141.png,1.0,1,0.0,1
0095725.png,0.5,0,0.0,1
0142055.png,0.5,0,0.0,1
0103617.png,0.0,1,0.5,0
0075668.png,1.0,1,1.0,1
0124790.png,1.0,1,0.0,1
0007750.png,0.5,0,0.5,0
0098226.png,0.5,0,0.0,1
0046200.png,0.5,0,0.5,0
0087921.png,0.0,1,0.0,1
0089923.png,0.5,0,0.0,1
0120969.png,1.0,1,1.0,1
0101154.png,0.0,1,1.0,1
0014561.png,1.0,1,0.5,0
0118890.png,0.5,0,1.0,1
0002118.png,0.5,0,0.5,0
0113895.png,0.5,0,1.0,1
0075261.png,0.0,1,0.0,1
0041272.png,0.5,0,0.5,0
0138274.png,0.5,0,1.0,1
0002635.png,0.0,1,1.0,1
0104540.png,1.0,1,0.0,1
0096789.png,0.5,0,0.0,1
0061555.png,0.0,1,0.5,0
0101204.png,0.0,1,0.0,1
0032701.png,0.5,0,0.5,0
0092210.png,0.5,0,0.0,1
0017148.png,1.0,1,0.5,0
0006432.png,1.0,1,0.5,0
0100250.png,1.0,1,1.0,1
0048733.png,1.0,1,0.5,0
0039503.png,0.5,0,0.5,0
0097164.png,0.5,0,0.0,1
0014610.png,0.0,1,0.5,0
0073492.png,0.5,0,0.0,1
0090980.png,1.0,1,0.0,1
0109940.png,1.0,1,0.0,1
0111853.png,0.0,1,1.0,1
0098668.png,0.0,1,0.5,0
0021870.png,0.0,1,0.0,1
0060565.png,0.0,1,1.0,1
0131350.png,0.5,0,1.0,1
0144642.png,0.5,0,1.0,1
0067057.png,0.0,1,0.0,1
0042613.png,1.0,1,0.5,0
0087476.png,1.0,1,1.0,1
0128381.png,1.0,1,1.0,1
0008857.png,0.5,0,1.0,1
0002307.png,0.0,1,0.5,0
0026052.png,1.0,1,0.5,0
0111835.png,0.0,1,1.0,1
0007494.png,1.0,1,0.5,0
0088990.png,0.0,1,0.0,1
0009829.png,0.5,0,0.5,0
0031152.png,1.0,1,0.0,1
0010905.png,0.5,0,0.5,0
0092499.png,0.5,0,1.0,1
0140119.png,0.5,0,0.0,1
0103917.png,0.0,1,0.5,0
0078416.png,0.5,0,0.0,1
0127776.png,1.0,1,0.0,1
0135734.png,1.0,1,1.0,1
0115981.png,0.0,1,0.5,0
0032456.png,0.5,0,0.5,0
0075256.png,0.0,1,0.0,1
0009360.png,0.5,0,0.5,0
0013451.png,1.0,1,1.0,1
0143075.png,1.0,1,1.0,1
0089851.png,0.5,0,0.0,1
0050550.png,0.5,0,0.5,0
0088998.png,0.0,1,1.0,1
0097664.png,0.0,1,0.0,1
0106277.png,0.5,0,0.0,1
0088853.png,0.0,1,1.0,1
0088877.png,0.0,1,1.0,1
0130301.png,1.0,1,0.0,1
0054302.png,0.0,1,0.5,0
0094427.png,1.0,1,0.0,1
0019960.png,1.0,1,0.5,0
0035336.png,1.0,1,0.5,0
0072934.png,0.5,0,1.0,1
0141541.png,1.0,1,0.0,1
0067057.png,0.0,1,0.0,1
0087919.png,0.0,1,1.0,1
0013265.png,0.0,1,0.5,0
0031020.png,1.0,1,0.5,0
0088820.png,0.0,1,1.0,1
0043044.png,0.5,0,0.5,0
0112982.png,1.0,1,1.0,1
0088922.png,0.0,1,1.0,1
0061437.png,0.5,0,0.0,1
0093132.png,0.0,1,0.5,0
0124035.png,1.0,1,1.0,1
0080753.png,0.5,0,1.0,1
0037267.png,1.0,1,1.0,1
0139688.png,0.5,0,0.0,1
0070914.png,1.0,1,0.0,1
0121816.png,1.0,1,0.0,1
0026697.png,0.5,0,0.5,0
0142189.png,0.5,0,1.0,1
0088887.png,0.0,1,1.0,1
0067203.png,0.5,0,0.0,1
0051409.png,0.5,0,0.5,0
0148542.png,0.5,0,1.0,1
0038416.png,1.0,1,0.5,0
0133903.png,0.5,0,1.0,1
0085339.png,1.0,1,1.0,1
0044260.png,1.0,1,0.5,0
0053258.png,1.0,1,0.5,0
0030692.png,1.0,1,0.5,0
0081784.png,0.0,1,0.5,0
0135490.png,0.5,0,0.0,1
0008868.png,1.0,1,0.5,0
0111748.png,0.0,1,1.0,1
0087906.png,0.0,1,0.0,1
0051658.png,1.0,1,0.5,0
0109113.png,0.5,0,0.0,1
0023933.png,1.0,1,0.5,0
0096123.png,0.0,1,0.5,0
0064773.png,0.5,0,0.0,1
0088869.png,0.0,1,1.0,1
0090696.png,0.5,0,1.0,1
0111852.png,0.0,1,0.0,1
0087522.png,1.0,1,0.0,1
0059575.png,0.0,1,0.5,0
0029451.png,0.5,0,1.0,1
0057685.png,0.0,1,1.0,1
0086713.png,0.5,0,0.0,1
0087923.png,0.0,1,1.0,1
0092307.png,0.5,0,1.0,1
0040760.png,1.0,1,0.0,1
0064025.png,0.5,0,1.0,1
0089026.png,0.0,1,1.0,1
0133912.png,0.5,0,0.0,1
0078191.png,1.0,1,1.0,1
0059111.png,1.0,1,1.0,1
0084685.png,0.5,0,1.0,1
0028831.png,0.5,0,0.5,0
0001055.png,1.0,1,0.5,0
0072660.png,1.0,1,0.0,1
0053123.png,0.5,0,0.5,0
0142891.png,1.0,1,1.0,1
0002097.png,1.0,1,0.5,0
0087832.png,0.0,1,0.0,1
0088849.png,0.0,1,1.0,1
0087942.png,0.0,1,1.0,1
0081654.png,1.0,1,1.0,1
0125805.png,1.0,1,1.0,1
0135175.png,1.0,1,1.0,1
0111771.png,0.0,1,0.0,1
0076819.png,0.0,1,0.5,0
0072407.png,0.5,0,0.0,1
0082472.png,0.0,1,0.5,0
0138390.png,1.0,1,1.0,1
0009816.png,0.5,0,0.5,0
0004029.png,0.5,0,0.5,0
0116363.png,0.0,1,0.5,0
0022648.png,1.0,1,0.5,0
0074874.png,0.5,0,1.0,1
0095147.png,1.0,1,0.0,1
0014808.png,1.0,1,0.5,0
0123215.png,1.0,1,0.0,1
0057538.png,1.0,1,1.0,1
0060479.png,1.0,1,0.0,1
0089055.png,0.5,0,1.0,1
0063282.png,1.0,1,1.0,1
0049641.png,1.0,1,0.0,1
0021886.png,0.0,1,0.0,1
0060729.png,1.0,1,1.0,1
0016715.png,0.5,0,0.5,0
0038108.png,1.0,1,0.0,1
0021338.png,0.5,0,0.5,0
0103220.png,0.5,0,1.0,1
0028297.png,0.0,1,0.5,0
0000989.png,0.5,0,0.5,0
0136890.png,0.5,0,1.0,1
0044940.png,0.5,0,0.5,0
0067032.png,0.0,1,1.0,1
0051787.png,0.5,0,0.5,0
0075284.png,0.0,1,0.0,1
0074913.png,0.5,0,0.0,1
0100698.png,0.0,1,0.0,1
0139695.png,0.5,0,0.0,1
0088471.png,0.5,0,0.0,1
0054563.png,0.5,0,1.0,1
0003654.png,0.5,0,0.5,0
0122215.png,0.0,1,0.5,0
0124979.png,1.0,1,0.0,1
0018996.png,1.0,1,0.5,0
0046096.png,0.5,0,0.5,0
0124532.png,1.0,1,1.0,1
0112476.png,1.0,1,1.0,1
0100674.png,0.0,1,1.0,1
0025378.png,0.5,0,0.5,0
0106637.png,0.5,0,1.0,1
0136924.png,0.5,0,0.0,1
0136513.png,1.0,1,0.0,1
0069558.png,1.0,1,0.0,1
0048635.png,0.5,0,0.0,1
0073064.png,0.5,0,1.0,1
0102432.png,0.5,0,1.0,1
0105224.png,1.0,1,0.0,1
0093517.png,0.0,1,0.5,0
0002125.png,0.5,0,0.5,0
0066981.png,1.0,1,0.0,1
0115633.png,0.5,0,0.0,1
0097672.png,0.0,1,0.0,1
0126654.png,1.0,1,0.0,1
0081343.png,0.5,0,1.0,1
0058300.png,0.0,1,0.5,0
0109987.png,1.0,1,1.0,1
0097648.png,0.0,1,0.0,1
0095311.png,1.0,1,1.0,1
0104141.png,0.5,0,0.0,1
0114021.png,0.5,0,0.0,1
0038190.png,1.0,1,0.5,0
0079895.png,1.0,1,0.0,1
0032527.png,0.5,0,1.0,1
0021001.png,0.5,0,0.5,0
0065203.png,0.5,0,1.0,1
0110647.png,1.0,1,1.0,1
0029849.png,0.5,0,0.5,0
0051732.png,1.0,1,0.0,1
0062644.png,1.0,1,1.0,1
0107359.png,1.0,1,1.0,1
0122172.png,0.0,1,0.5,0
0138020.png,1.0,1,0.0,1
0128468.png,1.0,1,1.0,1
0059870.png,0.5,0,0.0,1
0114426.png,1.0,1,0.0,1
0114625.png,1.0,1,1.0,1
0026032.png,0.5,0,1.0,1
0071421.png,0.0,1,0.5,0
0017154.png,1.0,1,0.5,0
0097647.png,0.0,1,0.0,1
0053558.png,0.5,0,0.5,0
0027426.png,0.5,0,0.5,0
0121341.png,1.0,1,1.0,1
0112120.png,1.0,1,0.0,1
0001933.png,0.5,0,0.0,1
0134757.png,1.0,1,0.0,1
0135012.png,1.0,1,0.0,1
0085225.png,1.0,1,0.0,1
0101176.png,0.0,1,0.0,1
0111804.png,0.0,1,1.0,1
0099002.png,1.0,1,1.0,1
0075275.png,0.0,1,0.0,1
0053356.png,0.5,0,0.5,0
0001565.png,1.0,1,0.5,0
0147964.png,0.5,0,1.0,1
0033723.png,0.5,0,0.5,0
0119714.png,0.0,1,0.5,0
0085870.png,0.0,1,0.5,0
0111861.png,0.0,1,0.0,1
0148680.png,0.5,0,0.0,1
0092130.png,0.5,0,0.0,1
0000632.png,1.0,1,0.5,0
0014205.png,1.0,1,0.0,1
0100786.png,1.0,1,0.0,1
0070770.png,0.0,1,0.5,0
0110173.png,0.5,0,1.0,1
0087942.png,0.0,1,1.0,1
0103758.png,0.5,0,1.0,1
0110484.png,0.5,0,0.0,1
0098943.png,0.5,0,1.0,1
0017844.png,1.0,1,0.5,0
